NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,Label2,Label3,Label4,Label5,Label6
33,339,3391,33911,339113,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing,Surgical Appliance and Supplies Manufacturing
33,339,3391,33911,339114,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing,Dental Equipment and Supplies Manufacturing
33,339,3391,33911,339115,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing,Ophthalmic Goods Manufacturing
33,339,3391,33911,339116,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing,Dental Laboratories
33,339,3399,33991,339911,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,Jewelry (except Costume) Manufacturing
33,339,3399,33991,339912,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,Silverware and Hollowware Manufacturing
33,339,3399,33991,339913,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,Jewelers' Material and Lapidary Work Manufacturing
33,339,3399,33991,339914,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,Costume Jewelry and Novelty Manufacturing
33,339,3399,33992,339920,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Sporting and Athletic Goods Manufacturing,Sporting and Athletic Goods Manufacturing
33,339,3399,33993,339931,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,"Doll, Toy, and Game Manufacturing",Doll and Stuffed Toy Manufacturing
33,339,3399,33993,339932,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,"Doll, Toy, and Game Manufacturing","Game, Toy, and Children's Vehicle Manufacturing"
33,339,3399,33994,339941,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Office Supplies (except Paper) Manufacturing,Pen and Mechanical Pencil Manufacturing
33,339,3399,33994,339942,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Office Supplies (except Paper) Manufacturing,Lead Pencil and Art Good Manufacturing
33,339,3399,33994,339943,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Office Supplies (except Paper) Manufacturing,Marking Device Manufacturing
33,339,3399,33994,339944,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Office Supplies (except Paper) Manufacturing,Carbon Paper and Inked Ribbon Manufacturing
33,339,3399,33995,339950,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Sign Manufacturing,Sign Manufacturing
33,339,3399,33999,339991,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"Gasket, Packing, and Sealing Device Manufacturing"
33,339,3399,33999,339992,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,Musical Instrument Manufacturing
33,339,3399,33999,339993,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"Fastener, Button, Needle, and Pin Manufacturing"
33,339,3399,33999,339994,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"Broom, Brush, and Mop Manufacturing"
33,339,3399,33999,339995,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,Burial Casket Manufacturing
33,339,3399,33999,339999,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
42,423,4231,42311,423110,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Automobile and Other Motor Vehicle Merchant Wholesalers,Automobile and Other Motor Vehicle Merchant Wholesalers
42,423,4231,42312,423120,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers
42,423,4231,42313,423130,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Tire and Tube Merchant Wholesalers,Tire and Tube Merchant Wholesalers
42,423,4231,42314,423140,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Parts (Used) Merchant Wholesalers,Motor Vehicle Parts (Used) Merchant Wholesalers
42,423,4232,42321,423210,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Furniture and Home Furnishing Merchant Wholesalers,Furniture Merchant Wholesalers,Furniture Merchant Wholesalers
42,423,4232,42322,423220,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Furniture and Home Furnishing Merchant Wholesalers,Home Furnishing Merchant Wholesalers,Home Furnishing Merchant Wholesalers
42,423,4233,42331,423310,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers"
42,423,4233,42332,423320,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Brick, Stone, and Related Construction Material Merchant Wholesalers","Brick, Stone, and Related Construction Material Merchant Wholesalers"
42,423,4233,42333,423330,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Roofing, Siding, and Insulation Material Merchant Wholesalers","Roofing, Siding, and Insulation Material Merchant Wholesalers"
42,423,4233,42339,423390,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,Other Construction Material Merchant Wholesalers,Other Construction Material Merchant Wholesalers
42,423,4234,42341,423410,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Photographic Equipment and Supplies Merchant Wholesalers,Photographic Equipment and Supplies Merchant Wholesalers
42,423,4234,42342,423420,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Office Equipment Merchant Wholesalers,Office Equipment Merchant Wholesalers
42,423,4234,42343,423430,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
42,423,4234,42344,423440,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Other Commercial Equipment Merchant Wholesalers,Other Commercial Equipment Merchant Wholesalers
42,423,4234,42345,423450,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
42,423,4234,42346,423460,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Ophthalmic Goods Merchant Wholesalers,Ophthalmic Goods Merchant Wholesalers
42,423,4234,42349,423490,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Other Professional Equipment and Supplies Merchant Wholesalers,Other Professional Equipment and Supplies Merchant Wholesalers
42,423,4235,42351,423510,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Metal and Mineral (except Petroleum) Merchant Wholesalers,Metal Service Centers and Other Metal Merchant Wholesalers,Metal Service Centers and Other Metal Merchant Wholesalers
42,423,4235,42352,423520,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Metal and Mineral (except Petroleum) Merchant Wholesalers,Coal and Other Mineral and Ore Merchant Wholesalers,Coal and Other Mineral and Ore Merchant Wholesalers
42,423,4236,42361,423610,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers","Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
42,423,4236,42362,423620,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,"Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers","Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers"
42,423,4236,42369,423690,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers
42,423,4237,42371,423710,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Hardware Merchant Wholesalers,Hardware Merchant Wholesalers
42,423,4237,42372,423720,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
42,423,4237,42373,423730,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
42,423,4237,42374,423740,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Refrigeration Equipment and Supplies Merchant Wholesalers,Refrigeration Equipment and Supplies Merchant Wholesalers
42,423,4238,42381,423810,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
42,423,4238,42382,423820,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Farm and Garden Machinery and Equipment Merchant Wholesalers,Farm and Garden Machinery and Equipment Merchant Wholesalers
42,423,4238,42383,423830,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Machinery and Equipment Merchant Wholesalers,Industrial Machinery and Equipment Merchant Wholesalers
42,423,4238,42384,423840,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Supplies Merchant Wholesalers,Industrial Supplies Merchant Wholesalers
42,423,4238,42385,423850,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers
42,423,4238,42386,423860,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers
42,423,4239,42391,423910,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers
42,423,4239,42392,423920,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers
42,423,4239,42393,423930,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Recyclable Material Merchant Wholesalers,Recyclable Material Merchant Wholesalers
42,423,4239,42394,423940,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers"
42,423,4239,42399,423990,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers
42,424,4241,42411,424110,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Printing and Writing Paper Merchant Wholesalers,Printing and Writing Paper Merchant Wholesalers
42,424,4241,42412,424120,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Stationery and Office Supplies Merchant Wholesalers,Stationery and Office Supplies Merchant Wholesalers
42,424,4241,42413,424130,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Industrial and Personal Service Paper Merchant Wholesalers,Industrial and Personal Service Paper Merchant Wholesalers
42,424,4242,42421,424210,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers
42,424,4243,42431,424310,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers"
42,424,4243,42432,424320,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers",Men's and Boys' Clothing and Furnishings Merchant Wholesalers,Men's and Boys' Clothing and Furnishings Merchant Wholesalers
42,424,4243,42433,424330,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers","Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers","Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers"
42,424,4243,42434,424340,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers",Footwear Merchant Wholesalers,Footwear Merchant Wholesalers
42,424,4244,42441,424410,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,General Line Grocery Merchant Wholesalers,General Line Grocery Merchant Wholesalers
42,424,4244,42442,424420,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Packaged Frozen Food Merchant Wholesalers,Packaged Frozen Food Merchant Wholesalers
42,424,4244,42443,424430,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Dairy Product (except Dried or Canned) Merchant Wholesalers,Dairy Product (except Dried or Canned) Merchant Wholesalers
42,424,4244,42444,424440,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Poultry and Poultry Product Merchant Wholesalers,Poultry and Poultry Product Merchant Wholesalers
42,424,4244,42445,424450,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Confectionery Merchant Wholesalers,Confectionery Merchant Wholesalers
42,424,4244,42446,424460,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Fish and Seafood Merchant Wholesalers,Fish and Seafood Merchant Wholesalers
42,424,4244,42447,424470,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Meat and Meat Product Merchant Wholesalers,Meat and Meat Product Merchant Wholesalers
42,424,4244,42448,424480,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Fresh Fruit and Vegetable Merchant Wholesalers,Fresh Fruit and Vegetable Merchant Wholesalers
42,424,4244,42449,424490,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers
42,424,4245,42451,424510,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Grain and Field Bean Merchant Wholesalers,Grain and Field Bean Merchant Wholesalers
42,424,4245,42452,424520,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Livestock Merchant Wholesalers,Livestock Merchant Wholesalers
42,424,4245,42459,424590,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Other Farm Product Raw Material Merchant Wholesalers,Other Farm Product Raw Material Merchant Wholesalers
42,424,4246,42461,424610,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
42,424,4246,42469,424690,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers,Other Chemical and Allied Products Merchant Wholesalers,Other Chemical and Allied Products Merchant Wholesalers
42,424,4247,42471,424710,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers,Petroleum Bulk Stations and Terminals,Petroleum Bulk Stations and Terminals
42,424,4247,42472,424720,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
42,424,4248,42481,424810,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",Beer and Ale Merchant Wholesalers,Beer and Ale Merchant Wholesalers
42,424,4248,42482,424820,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
42,424,4249,42491,424910,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Farm Supplies Merchant Wholesalers,Farm Supplies Merchant Wholesalers
42,424,4249,42492,424920,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Book, Periodical, and Newspaper Merchant Wholesalers","Book, Periodical, and Newspaper Merchant Wholesalers"
42,424,4249,42493,424930,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
42,424,4249,42494,424940,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Tobacco and Tobacco Product Merchant Wholesalers,Tobacco and Tobacco Product Merchant Wholesalers
42,424,4249,42495,424950,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Paint, Varnish, and Supplies Merchant Wholesalers","Paint, Varnish, and Supplies Merchant Wholesalers"
42,424,4249,42499,424990,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Other Miscellaneous Nondurable Goods Merchant Wholesalers
42,425,4251,42511,425110,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Business to Business Electronic Markets,Business to Business Electronic Markets
42,425,4251,42512,425120,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Wholesale Trade Agents and Brokers,Wholesale Trade Agents and Brokers
44,441,4411,44111,441110,Retail Trade,Motor Vehicle and Parts Dealers,Automobile Dealers,New Car Dealers,New Car Dealers
44,441,4411,44112,441120,Retail Trade,Motor Vehicle and Parts Dealers,Automobile Dealers,Used Car Dealers,Used Car Dealers
44,441,4412,44121,441210,Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,Recreational Vehicle Dealers,Recreational Vehicle Dealers
44,441,4412,44122,441221,Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers","Motorcycle, ATV, and Personal Watercraft Dealers"
44,441,4412,44122,441222,Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers",Boat Dealers
44,441,4412,44122,441229,Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers",All Other Motor Vehicle Dealers
44,441,4413,44131,441310,Retail Trade,Motor Vehicle and Parts Dealers,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,Automotive Parts and Accessories Stores
44,441,4413,44132,441320,Retail Trade,Motor Vehicle and Parts Dealers,"Automotive Parts, Accessories, and Tire Stores",Tire Dealers,Tire Dealers
44,442,4421,44211,442110,Retail Trade,Furniture and Home Furnishings Stores,Furniture Stores,Furniture Stores,Furniture Stores
44,442,4422,44221,442210,Retail Trade,Furniture and Home Furnishings Stores,Home Furnishings Stores,Floor Covering Stores,Floor Covering Stores
44,442,4422,44229,442291,Retail Trade,Furniture and Home Furnishings Stores,Home Furnishings Stores,Other Home Furnishings Stores,Window Treatment Stores
44,442,4422,44229,442299,Retail Trade,Furniture and Home Furnishings Stores,Home Furnishings Stores,Other Home Furnishings Stores,All Other Home Furnishings Stores
44,443,4431,44311,443111,Retail Trade,Electronics and Appliance Stores,Electronics and Appliance Stores,"Appliance, Television, and Other Electronics Stores",Household Appliance Stores
44,443,4431,44311,443112,Retail Trade,Electronics and Appliance Stores,Electronics and Appliance Stores,"Appliance, Television, and Other Electronics Stores","Radio, Television, and Other Electronics Stores"
44,443,4431,44312,443120,Retail Trade,Electronics and Appliance Stores,Electronics and Appliance Stores,Computer and Software Stores,Computer and Software Stores
44,443,4431,44313,443130,Retail Trade,Electronics and Appliance Stores,Electronics and Appliance Stores,Camera and Photographic Supplies Stores,Camera and Photographic Supplies Stores
44,444,4441,44411,444110,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Home Centers,Home Centers
44,444,4441,44412,444120,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Paint and Wallpaper Stores,Paint and Wallpaper Stores
44,444,4441,44413,444130,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Hardware Stores,Hardware Stores
44,444,4441,44419,444190,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Other Building Material Dealers,Other Building Material Dealers
44,444,4442,44421,444210,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores,Outdoor Power Equipment Stores,Outdoor Power Equipment Stores
44,444,4442,44422,444220,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores","Nursery, Garden Center, and Farm Supply Stores"
44,445,4451,44511,445110,Retail Trade,Food and Beverage Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,Supermarkets and Other Grocery (except Convenience) Stores
44,445,4451,44512,445120,Retail Trade,Food and Beverage Stores,Grocery Stores,Convenience Stores,Convenience Stores
44,445,4452,44521,445210,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Meat Markets,Meat Markets
44,445,4452,44522,445220,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Fish and Seafood Markets,Fish and Seafood Markets
44,445,4452,44523,445230,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Fruit and Vegetable Markets,Fruit and Vegetable Markets
44,445,4452,44529,445291,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Other Specialty Food Stores,Baked Goods Stores
44,445,4452,44529,445292,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Other Specialty Food Stores,Confectionery and Nut Stores
44,445,4452,44529,445299,Retail Trade,Food and Beverage Stores,Specialty Food Stores,Other Specialty Food Stores,All Other Specialty Food Stores
44,445,4453,44531,445310,Retail Trade,Food and Beverage Stores,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
44,446,4461,44611,446110,Retail Trade,Health and Personal Care Stores,Health and Personal Care Stores,Pharmacies and Drug Stores,Pharmacies and Drug Stores
44,446,4461,44612,446120,Retail Trade,Health and Personal Care Stores,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","Cosmetics, Beauty Supplies, and Perfume Stores"
44,446,4461,44613,446130,Retail Trade,Health and Personal Care Stores,Health and Personal Care Stores,Optical Goods Stores,Optical Goods Stores
44,446,4461,44619,446191,Retail Trade,Health and Personal Care Stores,Health and Personal Care Stores,Other Health and Personal Care Stores,Food (Health) Supplement Stores
44,446,4461,44619,446199,Retail Trade,Health and Personal Care Stores,Health and Personal Care Stores,Other Health and Personal Care Stores,All Other Health and Personal Care Stores
44,447,4471,44711,447110,Retail Trade,Gasoline Stations,Gasoline Stations,Gasoline Stations with Convenience Stores,Gasoline Stations with Convenience Stores
44,447,4471,44719,447190,Retail Trade,Gasoline Stations,Gasoline Stations,Other Gasoline Stations,Other Gasoline Stations
44,448,4481,44811,448110,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Men's Clothing Stores,Men's Clothing Stores
44,448,4481,44812,448120,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Women's Clothing Stores,Women's Clothing Stores
44,448,4481,44813,448130,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Children's and Infants' Clothing Stores,Children's and Infants' Clothing Stores
44,448,4481,44814,448140,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Family Clothing Stores,Family Clothing Stores
44,448,4481,44815,448150,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Clothing Accessories Stores,Clothing Accessories Stores
44,448,4481,44819,448190,Retail Trade,Clothing and Clothing Accessories Stores,Clothing Stores,Other Clothing Stores,Other Clothing Stores
44,448,4482,44821,448210,Retail Trade,Clothing and Clothing Accessories Stores,Shoe Stores,Shoe Stores,Shoe Stores
44,448,4483,44831,448310,Retail Trade,Clothing and Clothing Accessories Stores,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,Jewelry Stores
44,448,4483,44832,448320,Retail Trade,Clothing and Clothing Accessories Stores,"Jewelry, Luggage, and Leather Goods Stores",Luggage and Leather Goods Stores,Luggage and Leather Goods Stores
45,451,4511,45111,451110,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,Sporting Goods Stores
45,451,4511,45112,451120,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores","Hobby, Toy, and Game Stores"
