Country,Commodity_NAICS6,USExpVal,FAFZONE,TAZ
Laos,339920,496521.699871612,808,10169
Laos,339991,53894.704447231,808,10169
Laos,339999,108917.393062465,808,10169
Laos,930000,23409.4933420039,808,10169
Laos,990000,414800.917322761,808,10169
Latvia,111219,194787.990993518,804,10170
Latvia,111335,4564087.59059652,804,10170
Latvia,111339,3942.07360777847,804,10170
Latvia,111421,460488.492931058,804,10170
Latvia,111422,42770.4279342917,804,10170
Latvia,111998,170737.717010651,804,10170
Latvia,112111,476625.060194515,804,10170
Latvia,113210,81205.3206421861,804,10170
Latvia,113310,82378.8936279053,804,10170
Latvia,114111,291870.286251748,804,10170
Latvia,212299,1399885,804,10170
Latvia,212322,5800.18897565481,804,10170
Latvia,212324,203699,804,10170
Latvia,212325,683516.602995006,804,10170
Latvia,212393,6975.30431696058,804,10170
Latvia,212399,22282.1641389991,804,10170
Latvia,311111,601031,804,10170
Latvia,311119,2882.65197181084,804,10170
Latvia,311221,140496.41919313,804,10170
Latvia,311224,5141356.40677656,804,10170
Latvia,311230,815780.054449744,804,10170
Latvia,311311,50487.6703607182,804,10170
Latvia,311340,967380.524514393,804,10170
Latvia,311320,122920.472849168,804,10170
Latvia,311411,29859.0044763826,804,10170
Latvia,311421,448946.09889518,804,10170
Latvia,311423,183609.169132346,804,10170
Latvia,311514,97140.6088772816,804,10170
Latvia,311611,22707.5025288856,804,10170
Latvia,311710,245726.65710028,804,10170
Latvia,311811,96270.8307400279,804,10170
Latvia,311824,126787.301934968,804,10170
Latvia,311911,48952.4029507662,804,10170
Latvia,311920,2412135.71824367,804,10170
Latvia,311930,13506.0975041989,804,10170
Latvia,311941,130525.318259943,804,10170
Latvia,311942,43344.3438187955,804,10170
Latvia,311999,7031025.55950615,804,10170
Latvia,312111,749430.620615285,804,10170
Latvia,312120,47421.0398657624,804,10170
Latvia,312130,5076486.29442774,804,10170
Latvia,312140,37322223.3662895,804,10170
Latvia,312230,62985.3568749922,804,10170
Latvia,313110,14452,804,10170
Latvia,313210,269534.063721363,804,10170
Latvia,313220,176953.093087013,804,10170
Latvia,313230,33511.0110540265,804,10170
Latvia,313240,1808825.79882083,804,10170
Latvia,313320,109967.575577139,804,10170
Latvia,314110,450350.607089436,804,10170
Latvia,314120,119090.345563303,804,10170
Latvia,314910,36554.504132717,804,10170
Latvia,314999,149786.136844958,804,10170
Latvia,315110,24597,804,10170
Latvia,315190,39263.2923374385,804,10170
Latvia,315220,1006469.5283183,804,10170
Latvia,315240,645791.79453426,804,10170
Latvia,315280,4563.70127926072,804,10170
Latvia,315990,165679.406457075,804,10170
Latvia,316110,5032.44273193,804,10170
Latvia,316210,932668.3758309,804,10170
Latvia,316992,26984.2378893455,804,10170
Latvia,316998,248977.570456541,804,10170
Latvia,321113,16980.6094055428,804,10170
Latvia,321211,206130,804,10170
Latvia,321212,22410.2429483593,804,10170
Latvia,321911,120365.356998949,804,10170
Latvia,321918,13508.6287710193,804,10170
Latvia,321920,14345.7146845923,804,10170
Latvia,321999,5826.41482112017,804,10170
Latvia,322110,263694.654957105,804,10170
Latvia,322121,7392.243750658,804,10170
Latvia,322130,23731.0951286331,804,10170
Latvia,322211,4201.23780400105,804,10170
Latvia,322212,84243.2971169349,804,10170
Latvia,322219,360452,804,10170
Latvia,322220,1058036.82804597,804,10170
Latvia,322230,9084,804,10170
Latvia,322291,19059.4800938759,804,10170
Latvia,322299,72392.1875272792,804,10170
Latvia,323111,209101.497859164,804,10170
Latvia,323117,22524.042829824,804,10170
Latvia,324110,1192277.08207758,804,10170
Latvia,324121,39245,804,10170
Latvia,324122,56943.64094629,804,10170
Latvia,324199,49542,804,10170
Latvia,325110,67147,804,10170
Latvia,325130,208231.713167288,804,10170
Latvia,325180,5180480.88781584,804,10170
Latvia,325194,71946.8156908102,804,10170
Latvia,325199,928448.011600202,804,10170
Latvia,325211,5242081.01617336,804,10170
Latvia,325212,201654.12067597,804,10170
Latvia,325220,14882.9085554025,804,10170
Latvia,325320,152223.798450614,804,10170
Latvia,325411,784936.4175257,804,10170
Latvia,325412,1931110.63130125,804,10170
Latvia,325413,1492116.38631564,804,10170
Latvia,325414,65598.6644167924,804,10170
Latvia,325510,890035.586017502,804,10170
Latvia,325520,401043.106858113,804,10170
Latvia,325611,347725.226047767,804,10170
Latvia,325612,119141.131049579,804,10170
Latvia,325613,701171.121095576,804,10170
Latvia,325620,3326818.87354764,804,10170
Latvia,325910,581356.820049143,804,10170
Latvia,325992,37576.0921453415,804,10170
Latvia,325998,5542903.09366926,804,10170
Latvia,326111,29503.4302763496,804,10170
Latvia,326113,400139.784227125,804,10170
Latvia,326121,280449.505354201,804,10170
Latvia,326122,594764.021278745,804,10170
Latvia,326160,112053.439019972,804,10170
Latvia,326199,873777.476553852,804,10170
Latvia,326211,914203.186054988,804,10170
Latvia,326220,51777.4641531915,804,10170
Latvia,326299,416532.839919001,804,10170
Latvia,327110,268489.556430105,804,10170
Latvia,327120,226894.815912243,804,10170
Latvia,327211,7973.79678680485,804,10170
Latvia,327212,1197396.31059929,804,10170
Latvia,327213,6350,804,10170
Latvia,327215,281759.384740474,804,10170
Latvia,327420,132083.188040741,804,10170
Latvia,327910,134411.917565829,804,10170
Latvia,327992,80987.446593565,804,10170
Latvia,327993,202308.165038871,804,10170
Latvia,331110,97892.4162170814,804,10170
Latvia,331222,213892.620983692,804,10170
Latvia,331313,21976.1081135103,804,10170
Latvia,331318,9575.63221044144,804,10170
Latvia,331410,12190.0196497951,804,10170
Latvia,331420,794602.893526456,804,10170
Latvia,331491,139998.345263115,804,10170
Latvia,331492,5364.27862962568,804,10170
Latvia,331511,783441.745301768,804,10170
Latvia,332112,18319,804,10170
Latvia,332215,912486.180689057,804,10170
Latvia,332216,404763.755357551,804,10170
Latvia,332311,482327.51853863,804,10170
Latvia,332312,140467.938531387,804,10170
Latvia,332321,6214.32052342687,804,10170
Latvia,332322,10004.3694551418,804,10170
Latvia,332410,20437.817617346,804,10170
Latvia,332420,79559.7431342017,804,10170
Latvia,332439,17463.7437398238,804,10170
Latvia,332510,147586.369643848,804,10170
Latvia,332613,39507.8981999799,804,10170
Latvia,332618,59593.6058051902,804,10170
Latvia,332722,239149.899020328,804,10170
Latvia,332911,1471443.16307135,804,10170
Latvia,332912,155462.825736408,804,10170
Latvia,332913,5850.57457070416,804,10170
Latvia,332919,8873.26881614792,804,10170
Latvia,332991,95574.7372996779,804,10170
Latvia,332992,1288149.48969752,804,10170
Latvia,332993,15015,804,10170
Latvia,332994,179470.912930068,804,10170
Latvia,332999,1223564.86991368,804,10170
Latvia,333111,7372491.24433483,804,10170
Latvia,333112,787657.591316786,804,10170
Latvia,333120,4599293.27271263,804,10170
Latvia,333131,208079.313512876,804,10170
Latvia,333132,54787.403113758,804,10170
Latvia,333241,408370.036554117,804,10170
Latvia,333242,63492.4580008994,804,10170
Latvia,333243,888356.314731502,804,10170
Latvia,333244,308420.070789154,804,10170
Latvia,333249,1140121.28241244,804,10170
Latvia,333314,5746644.9261144,804,10170
Latvia,333316,1335726.85797669,804,10170
Latvia,333318,3590667.37872908,804,10170
Latvia,333413,256585.40952818,804,10170
Latvia,333414,48371.246638238,804,10170
Latvia,333415,494651.005456286,804,10170
Latvia,333511,173643,804,10170
Latvia,333514,105440.430327787,804,10170
Latvia,333515,86439.8879434406,804,10170
Latvia,333517,1634468.05351886,804,10170
Latvia,333519,18700.2825200497,804,10170
Latvia,333611,726349.397966555,804,10170
Latvia,333612,441009.250283855,804,10170
Latvia,333613,67612.6091746832,804,10170
Latvia,333618,1562026.58063516,804,10170
Latvia,333911,357805.319978577,804,10170
Latvia,333912,789751.868637817,804,10170
Latvia,333922,406024.701012555,804,10170
Latvia,333923,16764.6229819224,804,10170
Latvia,333924,73750.6157275656,804,10170
Latvia,333991,36732.2447009514,804,10170
Latvia,333992,1153546.33510185,804,10170
Latvia,333993,141194.165079952,804,10170
Latvia,333994,671749.776577333,804,10170
Latvia,333995,51158.8535040028,804,10170
Latvia,333996,201609.746279399,804,10170
Latvia,333997,13512.1886152609,804,10170
Latvia,333999,5513557.41903115,804,10170
Latvia,334111,2484645.45166596,804,10170
Latvia,334112,182977.720128429,804,10170
Latvia,334118,3504909.2031003,804,10170
Latvia,334210,193284.043690772,804,10170
Latvia,334220,32754370.7724081,804,10170
Latvia,334290,394852.682369725,804,10170
Latvia,334310,3380604.93318628,804,10170
Latvia,334412,8991.06652159382,804,10170
Latvia,334413,13790416.8324609,804,10170
Latvia,334416,245482.905463619,804,10170
Latvia,334417,182322.620068261,804,10170
Latvia,334418,42290.4179013264,804,10170
Latvia,334419,580270.474304699,804,10170
Latvia,334510,1663720.41761875,804,10170
Latvia,334511,13433892.1240718,804,10170
Latvia,334512,2940.07151040931,804,10170
Latvia,334513,2748847.45267645,804,10170
Latvia,334514,151493.759319054,804,10170
Latvia,334515,1010905.09479034,804,10170
Latvia,334516,1012902.37689446,804,10170
Latvia,334517,577482.340267288,804,10170
Latvia,334519,1889757.97645,804,10170
Latvia,334613,231374.840174064,804,10170
Latvia,334614,102943.946640732,804,10170
Latvia,335110,31868.6452915785,804,10170
Latvia,335121,612968.793602276,804,10170
Latvia,335122,202195.076878063,804,10170
Latvia,335129,824799.941971718,804,10170
Latvia,335210,682154.929278074,804,10170
Latvia,335221,155148.859891991,804,10170
Latvia,335222,176661.799745384,804,10170
Latvia,335224,98377.1377598104,804,10170
Latvia,335228,950451.150048143,804,10170
Latvia,335311,27589.1872170296,804,10170
Latvia,335312,604092.415239212,804,10170
Latvia,335313,374562.194916809,804,10170
Latvia,335314,236333.06598887,804,10170
Latvia,335911,1055733.41234754,804,10170
Latvia,335912,3705.18238444877,804,10170
Latvia,335921,4102.74046333117,804,10170
Latvia,335929,838678.075555127,804,10170
Latvia,335931,144613.828014459,804,10170
Latvia,335932,16509.7572119773,804,10170
Latvia,335999,1729654.44728019,804,10170
Latvia,336111,918334.072285975,804,10170
Latvia,336112,55947.8824087483,804,10170
Latvia,336120,570971.208121477,804,10170
Latvia,336211,419224.334524399,804,10170
Latvia,336212,722370.426350267,804,10170
Latvia,336214,20020.455585299,804,10170
Latvia,336310,58574.4504369329,804,10170
Latvia,336320,1154652.24821089,804,10170
Latvia,336330,2428290.63795521,804,10170
Latvia,336340,74380.4476287516,804,10170
Latvia,336350,166445.833679908,804,10170
Latvia,336360,54532.0183575419,804,10170
Latvia,336390,723452.621485588,804,10170
Latvia,336411,16452,804,10170
Latvia,336412,84291.4272583994,804,10170
Latvia,336413,675347.002074725,804,10170
Latvia,336419,5000,804,10170
Latvia,336611,214404.033551743,804,10170
Latvia,336612,414218.840254659,804,10170
Latvia,336991,485431.712653994,804,10170
Latvia,336999,161259.826589772,804,10170
Latvia,337110,81948,804,10170
Latvia,337121,617519.024894361,804,10170
Latvia,337122,131290.487868255,804,10170
Latvia,337124,40113.2218545552,804,10170
Latvia,337125,103961.069952459,804,10170
Latvia,337127,1936003.89936276,804,10170
Latvia,337211,6114.32692169591,804,10170
Latvia,337215,38937.0089472316,804,10170
Latvia,339112,1865392.26267003,804,10170
Latvia,339113,2336018.88221468,804,10170
Latvia,339114,253427.309013696,804,10170
Latvia,339115,323981.291371522,804,10170
Latvia,339116,101555.790016969,804,10170
Latvia,339910,192954.476593855,804,10170
Latvia,339920,4313706.18866547,804,10170
Latvia,339930,989787.667815895,804,10170
Latvia,339940,414157.513447509,804,10170
Latvia,339950,85052.3766172514,804,10170
Latvia,339991,345188.277280793,804,10170
Latvia,339992,1580961.02957542,804,10170
Latvia,339993,20475.2231525014,804,10170
Latvia,339994,90421.1623249964,804,10170
Latvia,339999,728318.568213426,804,10170
Latvia,910000,7655.41897460996,804,10170
Latvia,930000,2366040.5871667,804,10170
Latvia,990000,7718876.42351633,804,10170
Lebanon,111110,59518.467022714,806,10171
Lebanon,111120,255632,806,10171
Lebanon,111130,4187131.03539935,806,10171
Lebanon,111150,3333886.9218632,806,10171
Lebanon,111199,26914.4196612262,806,10171
Lebanon,111219,4061130.46928505,806,10171
Lebanon,111335,30653201.3311761,806,10171
Lebanon,111339,205053.828836878,806,10171
Lebanon,111421,400931.445115205,806,10171
Lebanon,111910,5160003,806,10171
Lebanon,111920,97849,806,10171
Lebanon,111992,36560,806,10171
Lebanon,111998,93644.2325360356,806,10171
Lebanon,112310,136609.778670544,806,10171
Lebanon,112910,12750,806,10171
Lebanon,112990,37213.9176038698,806,10171
Lebanon,113210,25365.5229784687,806,10171
Lebanon,113310,1665905.62874202,806,10171
Lebanon,114111,956817.684544528,806,10171
Lebanon,114112,339806.374087085,806,10171
Lebanon,212311,3902,806,10171
Lebanon,212324,315413,806,10171
Lebanon,212325,77481.748499153,806,10171
Lebanon,212399,122805.950241437,806,10171
Lebanon,311111,1651907,806,10171
Lebanon,311119,1299931.9066881,806,10171
Lebanon,311211,1136662.26983135,806,10171
Lebanon,311212,3692009.52387779,806,10171
Lebanon,311221,434121.992721057,806,10171
Lebanon,311224,3204249.41369065,806,10171
Lebanon,311225,4859359.51605871,806,10171
Lebanon,311230,863802.413062438,806,10171
Lebanon,311311,222945.901300305,806,10171
Lebanon,311340,1357511.21617479,806,10171
Lebanon,311320,1640747.74791146,806,10171
Lebanon,311411,133081.675976175,806,10171
Lebanon,311412,10591,806,10171
Lebanon,311421,3191469.3864957,806,10171
Lebanon,311422,12245,806,10171
Lebanon,311423,294071.872504189,806,10171
Lebanon,311511,311069.031258179,806,10171
Lebanon,311512,120330.951041252,806,10171
Lebanon,311513,608151.267077742,806,10171
Lebanon,311514,1348494.08992197,806,10171
Lebanon,311520,176700.472381719,806,10171
Lebanon,311611,2949101.63239509,806,10171
Lebanon,311613,63801.8895441276,806,10171
Lebanon,311615,2050328.39513697,806,10171
Lebanon,311710,39398.4260244698,806,10171
Lebanon,311811,1101430.59117265,806,10171
Lebanon,311824,1633435.13897125,806,10171
Lebanon,311911,640917.016951448,806,10171
Lebanon,311919,1945869.82242015,806,10171
Lebanon,311920,314320.557779813,806,10171
Lebanon,311930,380836.749364288,806,10171
Lebanon,311941,7955756.44976732,806,10171
Lebanon,311942,584712.906881569,806,10171
Lebanon,311991,4523.24972603509,806,10171
Lebanon,311999,5254485.17036662,806,10171
Lebanon,312111,485528.69101439,806,10171
Lebanon,312112,18427.8392694189,806,10171
Lebanon,312120,244100.003305627,806,10171
Lebanon,312130,24520.3447682702,806,10171
Lebanon,312140,2106443.8089439,806,10171
Lebanon,312230,340249.133957884,806,10171
Lebanon,313110,243304,806,10171
Lebanon,313210,911577.925734499,806,10171
Lebanon,313220,111617.428259358,806,10171
Lebanon,313230,392399.769987804,806,10171
Lebanon,313240,56536.7137584265,806,10171
Lebanon,313320,175983.925994777,806,10171
Lebanon,314110,323994.106657513,806,10171
Lebanon,314120,364011.149945109,806,10171
Lebanon,314910,99855.4742532673,806,10171
Lebanon,314994,43670.7866787945,806,10171
Lebanon,314999,863145.051738682,806,10171
Lebanon,315110,18750,806,10171
Lebanon,315190,2532.08334263141,806,10171
Lebanon,315220,732919.479213173,806,10171
Lebanon,315240,8062201.70969692,806,10171
Lebanon,315280,1961372.94716558,806,10171
Lebanon,315990,3061821.35525754,806,10171
Lebanon,316110,65074.7249848874,806,10171
Lebanon,316210,4193831.57358009,806,10171
Lebanon,316992,74158.3518592816,806,10171
Lebanon,316998,188155.422362282,806,10171
Lebanon,321113,4646104.74089332,806,10171
Lebanon,321114,95071.0382397737,806,10171
Lebanon,321211,3348803,806,10171
Lebanon,321212,141043.172272418,806,10171
Lebanon,321213,3096,806,10171
Lebanon,321918,139022.053607865,806,10171
Lebanon,321920,11576.6769036046,806,10171
Lebanon,321999,73269.7920131665,806,10171
Lebanon,322110,10438586.4636837,806,10171
Lebanon,322121,1334689.00982102,806,10171
Lebanon,322122,92981.0257095179,806,10171
Lebanon,322130,6991321.02545813,806,10171
Lebanon,322211,99668.6415758527,806,10171
Lebanon,322219,79852,806,10171
Lebanon,322220,1123956.66448847,806,10171
Lebanon,322230,12786,806,10171
Lebanon,322291,226197.301643084,806,10171
Lebanon,322299,381271.787919612,806,10171
Lebanon,323111,2399316.23234422,806,10171
Lebanon,323117,5045252.54046301,806,10171
Lebanon,323120,2942,806,10171
Lebanon,324110,376683853.08992,806,10171
Lebanon,324121,21239,806,10171
Lebanon,324122,24043.9595994082,806,10171
Lebanon,325120,533675.305527246,806,10171
Lebanon,325130,1900878.02493597,806,10171
Lebanon,325180,545288.35487061,806,10171
Lebanon,325194,83463.3868944979,806,10171
Lebanon,325199,2689207.76296962,806,10171
Lebanon,325211,14541471.477366,806,10171
Lebanon,325212,250729.366861434,806,10171
Lebanon,325220,713947.584285449,806,10171
Lebanon,325311,94743,806,10171
Lebanon,325312,1519252.17788389,806,10171
Lebanon,325320,2657774.23891812,806,10171
Lebanon,325411,3495967.75511516,806,10171
Lebanon,325412,16830570.1972907,806,10171
Lebanon,325413,2678619.56157213,806,10171
Lebanon,325414,20025417.9145938,806,10171
Lebanon,325510,524483.237910924,806,10171
Lebanon,325520,1198777.37532863,806,10171
Lebanon,325611,596578.669599965,806,10171
Lebanon,325612,598963.850263252,806,10171
Lebanon,325613,1927510.72962722,806,10171
Lebanon,325620,5622941.21743818,806,10171
Lebanon,325910,268269.528215202,806,10171
Lebanon,325992,192931.682951904,806,10171
Lebanon,325998,762750.458400381,806,10171
Lebanon,326111,435127.081068989,806,10171
Lebanon,326113,628712.229443217,806,10171
Lebanon,326121,35907.6188245509,806,10171
Lebanon,326122,457465.393502715,806,10171
Lebanon,326160,78675.3082460646,806,10171
Lebanon,326191,10710.5847336762,806,10171
Lebanon,326199,5231647.94077874,806,10171
Lebanon,326211,2830760.72873087,806,10171
Lebanon,326220,116534.554194601,806,10171
Lebanon,326291,28836.2428010124,806,10171
Lebanon,326299,514315.192461302,806,10171
Lebanon,327110,139400.225998318,806,10171
Lebanon,327120,13309.4472937117,806,10171
Lebanon,327211,59111.9067955459,806,10171
Lebanon,327212,422970.194977861,806,10171
Lebanon,327215,19835.8254611781,806,10171
Lebanon,327310,6147.12293895782,806,10171
Lebanon,327390,58385.6355042701,806,10171
Lebanon,327420,85788.2184284629,806,10171
Lebanon,327910,183790.254648103,806,10171
Lebanon,327992,35617.0759755067,806,10171
Lebanon,327993,147704.704983907,806,10171
Lebanon,327999,120026.211690579,806,10171
Lebanon,331110,705213.465805053,806,10171
Lebanon,331222,76805.2501498405,806,10171
Lebanon,331314,6451,806,10171
Lebanon,331315,101950.645255601,806,10171
Lebanon,331318,21944.4488348529,806,10171
Lebanon,331410,25070.0404118427,806,10171
Lebanon,331420,229683.426259036,806,10171
Lebanon,331491,40657.5523420258,806,10171
Lebanon,331492,33720.7515123692,806,10171
Lebanon,331511,828303.961370579,806,10171
Lebanon,332119,32440.1989686646,806,10171
Lebanon,332215,152907.722312587,806,10171
Lebanon,332216,733305.946455525,806,10171
Lebanon,332311,97684.5200026491,806,10171
Lebanon,332312,234423.924614243,806,10171
Lebanon,332321,358208.396671505,806,10171
Lebanon,332322,290205.748717808,806,10171
Lebanon,332410,287410.936822375,806,10171
Lebanon,332420,525731.839185154,806,10171
Lebanon,332439,19311.9282794638,806,10171
Lebanon,332510,1009181.47765842,806,10171
Lebanon,332613,49666.6719529784,806,10171
Lebanon,332618,579038.916729169,806,10171
Lebanon,332722,246581.494990336,806,10171
Lebanon,332911,933151.663165017,806,10171
Lebanon,332912,123556.70450738,806,10171
Lebanon,332913,44369.1085367135,806,10171
Lebanon,332919,328467.003687362,806,10171
Lebanon,332991,101717.525692103,806,10171
Lebanon,332992,1991659.77222651,806,10171
Lebanon,332993,848018,806,10171
Lebanon,332994,6246946.29718116,806,10171
Lebanon,332999,810786.283418664,806,10171
Lebanon,333111,1607311.67797927,806,10171
Lebanon,333112,4316.08543490983,806,10171
Lebanon,333120,3846135.21551209,806,10171
Lebanon,333131,361417.242569603,806,10171
Lebanon,333132,373055.04577923,806,10171
Lebanon,333241,1030587.55611753,806,10171
Lebanon,333242,8460.06102639086,806,10171
Lebanon,333243,88993.5395279825,806,10171
Lebanon,333244,1345900.71138833,806,10171
Lebanon,333249,507607.146731887,806,10171
Lebanon,333314,3055667.96169585,806,10171
Lebanon,333316,492383.024859986,806,10171
Lebanon,333318,3614430.50784489,806,10171
Lebanon,333413,597306.118356149,806,10171
Lebanon,333414,177991.626350343,806,10171
Lebanon,333415,1782159.37742508,806,10171
Lebanon,333511,8851,806,10171
Lebanon,333515,36557.7589508918,806,10171
Lebanon,333517,271009.108854559,806,10171
Lebanon,333519,3494.05278743602,806,10171
Lebanon,333611,333197.784840361,806,10171
Lebanon,333612,3688.74651874911,806,10171
Lebanon,333613,89731.1466807101,806,10171
Lebanon,333618,24929800.7319099,806,10171
Lebanon,333911,972794.940252356,806,10171
Lebanon,333912,953949.973343541,806,10171
Lebanon,333913,201802.720799347,806,10171
Lebanon,333921,10300.3409709549,806,10171
Lebanon,333922,437660.002267287,806,10171
Lebanon,333923,56518.9568875598,806,10171
Lebanon,333924,303583.116282593,806,10171
Lebanon,333991,133667.80739335,806,10171
Lebanon,333992,302826.876978728,806,10171
Lebanon,333993,177376.257444582,806,10171
Lebanon,333994,41490.8891736979,806,10171
Lebanon,333995,29935.8400503444,806,10171
Lebanon,333996,76225.0766815608,806,10171
Lebanon,333997,125619.830967186,806,10171
Lebanon,333999,1814747.67376497,806,10171
Lebanon,334111,11670743.3878961,806,10171
Lebanon,334112,447020.961787935,806,10171
Lebanon,334118,5153855.94359417,806,10171
Lebanon,334210,183509.107058292,806,10171
Lebanon,334220,7280778.88365067,806,10171
Lebanon,334290,233960.038689344,806,10171
Lebanon,334310,1676364.25994998,806,10171
Lebanon,334412,7975.05900452794,806,10171
Lebanon,334413,313480.776019475,806,10171
Lebanon,334416,82635.3640271217,806,10171
Lebanon,334417,22587.9525021729,806,10171
Lebanon,334418,839388.803261465,806,10171
Lebanon,334419,144702.51886591,806,10171
Lebanon,334510,5782729.27440639,806,10171
Lebanon,334511,656986.528805746,806,10171
Lebanon,334512,166608.052353821,806,10171
Lebanon,334513,1862222.1371955,806,10171
Lebanon,334514,23013.6616497182,806,10171
Lebanon,334515,1012649.67480944,806,10171
Lebanon,334516,2659516.59365085,806,10171
Lebanon,334517,1629629.5912143,806,10171
Lebanon,334519,1764476.13804867,806,10171
Lebanon,334613,179857.985138614,806,10171
Lebanon,334614,698523.707218398,806,10171
Lebanon,335110,63266.2810459306,806,10171
Lebanon,335121,485821.081314445,806,10171
Lebanon,335122,176150.460313631,806,10171
Lebanon,335129,504403.994776359,806,10171
Lebanon,335210,1462060.17003639,806,10171
Lebanon,335221,391097.896312557,806,10171
Lebanon,335222,999307.909091743,806,10171
Lebanon,335224,348808.865015624,806,10171
Lebanon,335228,331502.857893011,806,10171
Lebanon,335312,876468.351068285,806,10171
Lebanon,335313,1203427.48956042,806,10171
Lebanon,335314,583299.20657528,806,10171
Lebanon,335911,951918.113977812,806,10171
Lebanon,335912,14487.7131453467,806,10171
Lebanon,335921,59685.4151180534,806,10171
Lebanon,335929,437871.825391508,806,10171
Lebanon,335931,343336.081575551,806,10171
Lebanon,335932,290454.230483489,806,10171
Lebanon,335991,27990.0489433295,806,10171
Lebanon,335999,915557.224144561,806,10171
Lebanon,336111,112799034.676345,806,10171
Lebanon,336112,1484987.96354131,806,10171
Lebanon,336120,1193747.24778937,806,10171
Lebanon,336211,237281.453345773,806,10171
Lebanon,336212,310347.382844517,806,10171
Lebanon,336213,203717.260091015,806,10171
Lebanon,336214,5283.12022263408,806,10171
Lebanon,336310,886430.350224195,806,10171
Lebanon,336320,438379.809703572,806,10171
Lebanon,336330,870586.569449582,806,10171
Lebanon,336340,448151.722148613,806,10171
Lebanon,336350,519163.71945876,806,10171
Lebanon,336360,18566.3467170256,806,10171
Lebanon,336370,41716.4201956447,806,10171
Lebanon,336390,35100927.9388947,806,10171
Lebanon,336411,4e+07,806,10171
Lebanon,336412,142436.721986658,806,10171
Lebanon,336413,7608456.40727014,806,10171
Lebanon,336419,4552,806,10171
Lebanon,336510,4497.2171318943,806,10171
Lebanon,336611,914713.854632805,806,10171
Lebanon,336612,316301.694623508,806,10171
Lebanon,336991,3730126.62699215,806,10171
Lebanon,336992,2429878,806,10171
Lebanon,336999,12230803.174736,806,10171
Lebanon,337110,36217,806,10171
Lebanon,337121,351036.569778168,806,10171
Lebanon,337122,127437.534453846,806,10171
Lebanon,337124,143798.189747317,806,10171
Lebanon,337125,705317.810095953,806,10171
Lebanon,337127,2501289.32324754,806,10171
Lebanon,337211,65552.5049705994,806,10171
Lebanon,337214,62629.346021147,806,10171
Lebanon,337215,368513.942127247,806,10171
Lebanon,337910,3149.37288096776,806,10171
Lebanon,337920,59748,806,10171
Lebanon,339112,4873192.85396116,806,10171
Lebanon,339113,5681188.11999833,806,10171
Lebanon,339114,2368866.51791495,806,10171
Lebanon,339115,1485266.03718206,806,10171
Lebanon,339116,2117251.43831792,806,10171
Lebanon,339910,9028660.04832809,806,10171
Lebanon,339920,4466925.92303167,806,10171
Lebanon,339930,3939984.29590826,806,10171
Lebanon,339940,228562.611941475,806,10171
Lebanon,339950,18276.1636723439,806,10171
Lebanon,339991,460550.562581802,806,10171
Lebanon,339992,118687.169079545,806,10171
Lebanon,339993,7527.37483971442,806,10171
Lebanon,339994,19915.7978005373,806,10171
Lebanon,339999,2301712.69052314,806,10171
Lebanon,910000,1472466.58685174,806,10171
Lebanon,930000,166216370.110796,806,10171
Lebanon,990000,25551020.1935173,806,10171
Lesotho,323117,2765.11012132505,805,10172
Lesotho,325412,665006.686980949,805,10172
Lesotho,325414,39652.8195280943,805,10172
Lesotho,326199,4478.18633767609,805,10172
Lesotho,326299,14669.4030774393,805,10172
Lesotho,327215,4503.13866286456,805,10172
Lesotho,332618,6501.5934764554,805,10172
Lesotho,333111,2529.1812274365,805,10172
Lesotho,333249,3050.07298640108,805,10172
Lesotho,333415,3434.86804078428,805,10172
Lesotho,334111,32830.1266793101,805,10172
Lesotho,334118,52292.8333934121,805,10172
Lesotho,334220,2958.81947104307,805,10172
Lesotho,334290,125220.488447034,805,10172
Lesotho,334515,303100.771665739,805,10172
Lesotho,334519,3005.68315666061,805,10172
Lesotho,335999,7173.60596430379,805,10172
Lesotho,336991,2670.57607095044,805,10172
Lesotho,339992,18494.7269305033,805,10172
Lesotho,339999,21457.1554357578,805,10172
Lesotho,930000,9259.68840767739,805,10172
Lesotho,990000,234278.264687523,805,10172
Liberia,111130,312174.986031777,805,10173
Liberia,111140,20595579.9445507,805,10173
Liberia,114111,220288.21763768,805,10173
Liberia,211112,2587.00257661768,805,10173
Liberia,311211,67108.2847335514,805,10173
Liberia,311212,7151833.09145122,805,10173
Liberia,311224,23837.8359125176,805,10173
Liberia,311320,12000.7295744959,805,10173
Liberia,311411,4174.11898026682,805,10173
Liberia,311421,29672.8889510987,805,10173
Liberia,311422,7450,805,10173
Liberia,311514,7441.57876901746,805,10173
Liberia,311520,78150.1400296784,805,10173
Liberia,311611,91407.1499692631,805,10173
Liberia,311615,956204.192218311,805,10173
Liberia,311710,44599.4822647172,805,10173
Liberia,311911,105286.072936852,805,10173
Liberia,311919,426000.140633635,805,10173
Liberia,311920,80785.7415975797,805,10173
Liberia,311930,9401.06786887114,805,10173
Liberia,311941,1153543.03246051,805,10173
Liberia,311942,23342.5715309549,805,10173
Liberia,311999,2189657.75297772,805,10173
Liberia,312111,2583.98824932093,805,10173
Liberia,312112,15000.6831845272,805,10173
Liberia,312130,140317.925738968,805,10173
Liberia,313220,33601.1704724414,805,10173
Liberia,313230,15521.3109618231,805,10173
Liberia,313240,20408.4235088352,805,10173
Liberia,314120,11875.0087433122,805,10173
Liberia,314994,15759.0055987095,805,10173
