NAICS6_Make,NAICS6_Use,ProVal
517A00,423800,193.3162743
518200,423800,419.0595372
5191A0,423800,4.26523702
522A00,423800,1861.021911
52A000,423800,634.1322391
523900,423800,108.0039164
523A00,423800,32.69843342
5241XX,423800,1874.883521
524200,423800,65.13945769
531ORE,423800,8732.03524
532100,423800,669.4059833
532400,423800,439.4573631
532A00,423800,80.48201707
533000,423800,711.5632303
541100,423800,1026.464966
541512,423800,758.8104104
54151A,423800,889.062906
541200,423800,1715.585297
541300,423800,645.7102353
541610,423800,2635.165736
5416A0,423800,189.2598965
541800,423800,2991.419659
541400,423800,243.8112785
541920,423800,24.4924572
5419A0,423800,292.7961929
550000,423800,7150.720276
561300,423800,1830.015976
561700,423800,1312.62926
561100,423800,284.6995684
561200,423800,120.4498174
561400,423800,1411.179111
561500,423800,8.21248755
561600,423800,521.4929594
561900,423800,203.9434408
562000,423800,221.4873195
611A00,423800,307.8884599
611B00,423800,42.73530674
711100,423800,13.77190876
711200,423800,4.590636255
711500,423800,242.1560624
711A00,423800,20.65786315
713900,423800,20.76797386
721000,423800,149.5728477
722110,423800,365.4218528
722211,423800,223.0066896
722A00,423800,123.6472735
811100,423800,535.9585492
811200,423800,353.9559585
811300,423800,898.8471503
811400,423800,262.3963731
812300,423800,33.49740933
812900,423800,204.3341969
813B00,423800,85.97668394
491000,423800,1104.81843
S00203,423800,109.1409396
S00300,423800,667.4864105
211000,423A00,0.230769231
212100,423A00,3.142857143
2122A0,423A00,4.714285714
221100,423A00,2412.717288
221200,423A00,71.99520293
221300,423A00,147.502367
230301,423A00,316.3865087
321100,423A00,59.38558226
321200,423A00,5.793715342
321910,423A00,36.21072089
3219A0,423A00,679.3131238
327200,423A00,1.436090226
327390,423A00,4.308270677
327910,423A00,5.744360902
331110,423A00,159.308373
331200,423A00,66.44520082
33131B,423A00,2.401633764
331410,423A00,18.41252553
331420,423A00,36.02450647
331490,423A00,132.089857
331510,423A00,24.01633764
332119,423A00,71.73937879
332200,423A00,23.14173509
332320,423A00,13.88504106
332500,423A00,6.942520528
332600,423A00,23.14173509
332710,423A00,21.98464834
332720,423A00,1.157086755
332800,423A00,12.7279543
33291A,423A00,8.099607283
332999,423A00,70.58229204
333111,423A00,46.88198758
333415,423A00,56.64906832
333413,423A00,49.8121118
33351B,423A00,0.976708075
333612,423A00,5.860248447
333618,423A00,3.906832298
33391A,423A00,37.11490683
333920,423A00,57.6257764
334220,423A00,156.3450075
334413,423A00,1147.541997
334418,423A00,200.3644757
33441A,423A00,7.589563472
334514,423A00,33.39407928
334300,423A00,3.035825389
334610,423A00,9.107476167
335110,423A00,120.9653916
335120,423A00,0.83424408
335311,423A00,3.336976321
335314,423A00,13.34790528
335912,423A00,2.50273224
335920,423A00,5.005464481
335930,423A00,11.67941712
335999,423A00,10.01092896
336310,423A00,358.5740041
336320,423A00,199.8807793
336350,423A00,661.4236697
336390,423A00,577.837162
3363A0,423A00,281.0444897
337110,423A00,42.45560748
337215,423A00,121.0771028
339910,423A00,8.352526439
339920,423A00,1.044065805
339930,423A00,77.26086957
339990,423A00,237.0029377
313300,423A00,246.6691824
314900,423A00,269.830608
316000,423A00,7.682619647
322120,423A00,131.5085818
322130,423A00,240.0031617
322210,423A00,264.1130684
322220,423A00,402.1970792
322230,423A00,9.863143631
322299,423A00,26.30171635
323110,423A00,1004.794512
324110,423A00,1026.09122
324190,423A00,95.27500305
325190,423A00,365.7629403
325510,423A00,5.378866769
325520,423A00,17.0330781
325610,423A00,32.27320061
3259A0,423A00,24.20490046
326110,423A00,573.5276663
326140,423A00,127.5830775
326150,423A00,165.7387643
326190,423A00,708.2649351
326210,423A00,66.77245179
326290,423A00,7.154191263
423100,423A00,335.5297955
423400,423A00,1287.092295
423600,423A00,777.0870063
423800,423A00,347.6088681
423A00,423A00,452.2941643
424200,423A00,2023.915726
424400,423A00,471.0838329
424700,423A00,469.7417137
424A00,423A00,1026.721174
425000,423A00,2061.495063
441000,423A00,2
445000,423A00,3
452000,423A00,19
446000,423A00,2
454000,423A00,31
4B0000,423A00,35
481000,423A00,1071.792368
482000,423A00,46.65714286
484000,423A00,901.8050436
485000,423A00,130.2044025
486000,423A00,11
48A000,423A00,3602.078637
492000,423A00,4919.055715
493000,423A00,3139.205838
511120,423A00,36.06877579
511130,423A00,24.47524072
5111A0,423A00,23.18707015
511200,423A00,237.0233838
512100,423A00,28.26470588
517110,423A00,1048.960466
517210,423A00,1356.509084
517A00,423A00,218.5791965
518200,423A00,448.9161964
5191A0,423A00,6.39785553
522A00,423A00,3040.626089
52A000,423A00,1047.035921
523900,423A00,116.921671
523A00,423A00,190.2454308
5241XX,423A00,2265.720268
524200,423A00,286.0471838
531ORE,423A00,18430.56293
532100,423A00,1676.069943
532400,423A00,1245.555026
532A00,423A00,217.1736969
533000,423A00,1320.927074
541100,423A00,2065.111083
541512,423A00,1003.7807
54151A,423A00,1218.876565
541200,423A00,2727.569097
541300,423A00,451.9971647
541610,423A00,3269.743036
5416A0,423A00,529.9277103
541800,423A00,7680.611919
541400,423A00,297.2493669
541920,423A00,53.43808844
5419A0,423A00,534.3808844
550000,423A00,10075.96455
561300,423A00,4004.956428
561700,423A00,1323.579243
561100,423A00,685.7427104
561200,423A00,275.1183329
561400,423A00,1977.840752
561500,423A00,235.4246431
561600,423A00,788.3988048
561900,423A00,844.5174697
562000,423A00,863.4943426
611A00,423A00,292.3483483
611B00,423A00,15.54011154
711100,423A00,27.54381753
711200,423A00,24.10084034
711500,423A00,492.3457383
711A00,423A00,13.77190876
713900,423A00,26.12745098
721000,423A00,378.6804636
722110,423A00,402.9576323
722211,423A00,214.1747415
722A00,423A00,171.1189945
811100,423A00,1109.880829
811200,423A00,1219.305699
811300,423A00,1923.867876
811400,423A00,341.6735751
812300,423A00,188.7020725
812900,423A00,288.0777202
813B00,423A00,96.02590674
491000,423A00,2553.048523
S00203,423A00,256.5973154
S00300,423A00,717.5478913
221100,424200,1141.387364
221200,424200,1.755980559
221300,424200,24.58372783
230301,424200,63.5041021
3219A0,424200,301.2731978
327200,424200,1.436090226
332600,424200,9.256694038
332710,424200,2.314173509
332720,424200,2.314173509
332999,424200,15.04212781
333415,424200,7.813664596
333920,424200,3.906832298
334220,424200,75.89563472
334413,424200,95.62849975
33441A,424200,3.035825389
334610,424200,1.517912694
335912,424200,0.83424408
336320,424200,14.53678395
336350,424200,15.74818261
336390,424200,9.691189299
3363A0,424200,1.211398662
339990,424200,46.98296122
314900,424200,156.3396226
316000,424200,13.82871537
322120,424200,18.63038241
322130,424200,3.287714544
322210,424200,147.9471545
322220,424200,252.058115
322299,424200,19.72628726
323110,424200,2389.952878
324110,424200,70.59946269
325412,424200,147.0223583
325413,424200,24.20490046
325414,424200,1.79295559
325610,424200,4.482388974
3259A0,424200,6.275344564
326110,424200,436.4056671
326120,424200,8.346556474
326130,424200,3.577095632
326140,424200,102.5434081
326150,424200,150.2380165
326160,424200,2.384730421
326190,424200,608.1062574
423100,424200,17.44754937
423400,424200,1275.013223
423600,424200,540.8740303
423800,424200,126.1592031
423A00,424200,206.686354
424200,424200,2712.422867
424400,424200,527.4528385
424700,424200,45.63205219
424A00,424200,872.3774683
425000,424200,1955.467648
441000,424200,7
445000,424200,3
452000,424200,20
446000,424200,2
454000,424200,32
4B0000,424200,36
481000,424200,317.3926569
482000,424200,8.114285714
484000,424200,561.8501455
485000,424200,34.33962264
486000,424200,1
48A000,424200,1527.69341
492000,424200,3134.990767
493000,424200,1952.623962
5111A0,424200,42.50962861
511200,424200,171.326685
517110,424200,619.4907881
517210,424200,701.8698823
517A00,424200,102.1500768
518200,424200,730.4218397
5191A0,424200,3.198927765
522A00,424200,437.3908121
52A000,424200,272.7359697
523900,424200,17.83550914
523A00,424200,15.8537859
5241XX,424200,5728.024051
524200,424200,73.6359087
531ORE,424200,7429.51065
532100,424200,402.4100854
532400,424200,295.1007293
532A00,424200,56.20966272
533000,424200,1220.005179
541100,424200,869.7341604
541512,424200,1425.60759
54151A,424200,902.2076533
541200,424200,657.9564639
541300,424200,3327.634299
541610,424200,1034.24967
5416A0,424200,251.6043331
541800,424200,3414.471192
541400,424200,525.4745363
541920,424200,3.339880527
5419A0,424200,102.4230028
550000,424200,8448.735072
561300,424200,1309.891764
561700,424200,407.8868816
561100,424200,299.7557956
561200,424200,98.54985059
561400,424200,3183.707673
561600,424200,921.1673535
561900,424200,554.3429096
562000,424200,166.3706594
711500,424200,24.10084034
711A00,424200,1.147659064
722110,424200,77.27954592
722211,424200,40.84775998
811100,424200,272.4455959
811200,424200,227.7823834
811300,424200,460.0310881
811400,424200,82.62694301
491000,424200,2680.905848
S00203,424200,41.79865772
S00300,424200,523.2616682
111400,424400,2.383663366
211000,424400,0.115384615
212100,424400,2.357142857
221100,424400,1925.432683
221200,424400,34.24162091
221300,424400,55.31338762
230301,424400,208.6563355
3219A0,424400,383.8336414
327200,424400,17.23308271
327390,424400,10.05263158
332200,424400,112.2374152
332500,424400,52.06890396
332600,424400,21.98464834
332710,424400,10.41378079
332999,424400,20.82756159
333318,424400,32.23136646
333415,424400,66.41614907
333618,424400,17.58074534
333920,424400,70.32298137
334514,424400,18.21495233
33451A,424400,1.517912694
334300,424400,4.553738083
334610,424400,3.035825389
335110,424400,8.342440801
335120,424400,5.005464481
335311,424400,9.176684882
335911,424400,7.508196721
335920,424400,12.5136612
335999,424400,0.83424408
336310,424400,198.6693806
336320,424400,329.5004362
336350,424400,374.3221867
336390,424400,270.1419017
3363A0,424400,214.4175632
337215,424400,287.7546729
339920,424400,1.044065805
339950,424400,43.85076381
339990,424400,152.4336075
314900,424400,137.8104822
316000,424400,113.7027708
322120,424400,53.69933755
322130,424400,87.67238783
322210,424400,286.0311653
322220,424400,321.1001204
322230,424400,4.383619392
322291,424400,2.191809696
322299,424400,28.49352605
323110,424400,773.4065016
324110,424400,575.7626084
324190,424400,14.39406521
325190,424400,27.79081164
325510,424400,8.964777948
325520,424400,4.482388974
325610,424400,120.1280245
3259A0,424400,57.37457887
326110,424400,484.1002755
326120,424400,22.654939
326130,424400,120.4288863
326140,424400,484.1002755
326150,424400,150.2380165
326160,424400,57.23353011
326190,424400,1091.014168
326210,424400,171.7005903
423100,424400,256.3447638
423400,424400,556.9794605
423600,424400,210.7127116
423800,424400,238.8972144
423A00,424400,331.5034379
424200,424400,877.745945
424400,424400,202.6599965
424700,424400,268.4238364
424A00,424400,601.2693935
425000,424400,747.5603843
445000,424400,1
452000,424400,8
446000,424400,1
454000,424400,13
4B0000,424400,15
481000,424400,226.2014831
482000,424400,28.4
484000,424400,641.5048497
485000,424400,103.0188679
486000,424400,6
48A000,424400,1566.324737
492000,424400,3062.410697
493000,424400,2077.136723
511120,424400,6.44085282
511130,424400,6.44085282
5111A0,424400,9.017193948
511200,424400,47.66231087
517110,424400,405.3051433
517210,424400,545.8987973
517A00,424400,101.0516888
518200,424400,252.7152935
5191A0,424400,2.13261851
522A00,424400,1081.655657
52A000,424400,1033.52578
523900,424400,36.6618799
523A00,424400,129.8028721
5241XX,424400,1277.299801
524200,424400,106.2056375
531ORE,424400,5702.9455
532100,424400,1750.164498
532400,424400,1292.822242
532A00,424400,226.1161432
533000,424400,1220.005179
541100,424400,881.9153111
541512,424400,417.0469815
54151A,424400,303.5241642
541200,424400,1383.823832
541300,424400,338.4412268
541610,424400,807.1377941
5416A0,424400,182.5801355
541800,424400,2638.505617
541400,424400,239.3581045
541920,424400,89.06348073
5419A0,424400,309.4955955
550000,424400,10685.62137
561300,424400,1489.197742
561700,424400,829.4612425
561100,424400,234.0558952
561200,424400,101.2873464
561400,424400,1375.591665
561500,424400,1.368747925
561600,424400,492.749253
561900,424400,1448.135305
562000,424400,195.9703472
611A00,424400,43.70656371
611B00,424400,4.856284856
711100,424400,26.39615846
711200,424400,55.08763505
711500,424400,68.85954382
711A00,424400,10.32893157
713900,424400,38.85620915
721000,424400,127.0182119
722110,424400,221.9026961
722211,424400,119.2312994
722A00,424400,196.5108453
811100,424400,841.9015544
811200,424400,566.1062176
811300,424400,1313.098446
811400,424400,236.7150259
812300,424400,12.28238342
812900,424400,295.8937824
813B00,424400,168.6036269
491000,424400,1497.405987
S00203,424400,96.36912752
S00300,424400,472.0082474
111400,424700,8.74009901
211000,424700,0.115384615
221100,424700,474.114751
221200,424700,28.09568895
221300,424700,46.53348482
230301,424700,155.3582498
3219A0,424700,160.7756007
327390,424700,43.08270677
332500,424700,13.88504106
332710,424700,4.628347019
332800,424700,11.57086755
332999,424700,161.9921457
333415,424700,24.41770186
333920,424700,31.25465839
33399A,424700,0.976708075
334220,424700,353.6736578
334413,424700,40.98364275
334514,424700,7.589563472
33451A,424700,1.517912694
334300,424700,4.553738083
334610,424700,37.94781736
335120,424700,15.85063752
335912,424700,5.839708561
336310,424700,96.91189299
336320,424700,81.16371038
336350,424700,149.0020355
336390,424700,118.7170689
3363A0,424700,142.9450422
337215,424700,1.572429907
339920,424700,4.17626322
339940,424700,4.17626322
339990,424700,115.8913043
314900,424700,288.3597484
322120,424700,302.469738
322130,424700,158.906203
322210,424700,73.42562481
322220,424700,186.3038241
322230,424700,50.41162301
323110,424700,322.252709
324110,424700,278.2852607
325190,424700,59.16753446
325520,424700,31.37672282
325610,424700,11.65421133
3259A0,424700,38.54854518
326110,424700,42.92514758
326140,424700,97.77394726
326150,424700,8.346556474
326190,424700,135.929634
326210,424700,23.84730421
423100,424700,96.6325811
423400,424700,312.7137694
423600,424700,120.7907264
423800,424700,87.23774683
423A00,424700,72.47443583
424200,424700,375.7933709
424400,424700,77.84291255
424700,424700,126.1592031
424A00,424700,332.8455571
425000,424700,229.5023801
445000,424700,7
452000,424700,40
446000,424700,5
454000,424700,65
4B0000,424700,74
481000,424700,30.79182492
482000,424700,16.22857143
484000,424700,275.9466537
486000,424700,3
48A000,424700,495.1833811
492000,424700,970.4657752
493000,424700,810.569829
511120,424700,2.576341128
511200,424700,28.33975241
517110,424700,362.4680143
517210,424700,448.1422723
517A00,424700,53.82100819
518200,424700,126.8908014
522A00,424700,495.6532948
52A000,424700,429.7913578
523900,424700,5.945169713
523A00,424700,2.972584856
5241XX,424700,1992.41776
524200,424700,841.1486493
531ORE,424700,3619.546218
532100,424700,1355.419367
532400,424700,1002.831483
532A00,424700,177.5714345
533000,424700,153.2990801
541100,424700,609.0575353
541512,424700,247.360244
54151A,424700,186.4164158
541200,424700,572.2328637
541300,424700,175.9003744
541610,424700,318.4019436
5416A0,424700,80.15713265
541800,424700,702.4882042
541400,424700,473.1497414
5419A0,424700,69.02419756
550000,424700,3625.795384
561300,424700,372.2994356
561700,424700,413.3618733
561100,424700,61.59365662
561200,424700,27.3749585
561400,424700,3098.845302
561600,424700,839.042478
561900,424700,257.3246099
562000,424700,165.3499805
711500,424700,5.738295318
722110,424700,17.66389621
722211,424700,11.03993513
811100,424700,746.992228
811200,424700,530.3756477
811300,424700,1259.502591
811400,424700,226.6658031
491000,424700,748.2931946
S00203,424700,82.43624161
S00300,424700,564.9795689
111400,424A00,25.42574257
211000,424A00,0.346153846
212100,424A00,4.714285714
221100,424A00,2738.451682
221200,424A00,97.45692104
221300,424A00,93.06696964
230301,424A00,621.4329991
3219A0,424A00,589.510536
327200,424A00,21.54135338
327390,424A00,2.872180451
331200,424A00,6.404356705
332200,424A00,4.628347019
332430,424A00,59.01142449
332500,424A00,12.7279543
332600,424A00,32.39842913
332710,424A00,17.35630132
332720,424A00,3.471260264
332800,424A00,2.314173509
33291A,424A00,10.41378079
332999,424A00,31.24134238
333415,424A00,72.27639752
33351B,424A00,0.976708075
333618,424A00,35.16149068
333920,424A00,88.88043478
334220,424A00,34.91199197
334413,424A00,1520.94852
334514,424A00,3.035825389
334610,424A00,4.553738083
335110,424A00,1.66848816
335120,424A00,4.171220401
335311,424A00,3.336976321
335911,424A00,4.171220401
336310,424A00,64.20412911
336320,424A00,138.0994475
336350,424A00,213.2061646
336390,424A00,165.9616167
3363A0,424A00,75.10671707
337215,424A00,42.45560748
339990,424A00,57.42361927
311119,424A00,361.5509103
311225,424A00,2.178017532
311224,424A00,461.7397168
311410,424A00,42.47134187
311514,424A00,360.4619016
311615,424A00,56.62845583
31161A,424A00,20.69116655
314900,424A00,203.8205451
315000,424A00,450.2015113
316000,424A00,33.80352645
322120,424A00,50.41162301
322130,424A00,324.387835
322210,424A00,478.9104185
322220,424A00,469.0472749
322299,424A00,36.16485998
323110,424A00,1212.938065
324110,424A00,1072.700574
324190,424A00,38.38417389
325120,424A00,4.482388974
325180,424A00,63.64992343
325190,424A00,89.64777948
325310,424A00,366.6594181
325320,424A00,28.68728943
325510,424A00,0.896477795
325610,424A00,46.61684533
325910,424A00,18.82603369
3259A0,424A00,36.75558959
326110,424A00,714.2267611
326120,424A00,75.11900826
326130,424A00,83.46556474
326140,424A00,267.0898072
326150,424A00,187.2013381
326160,424A00,2.384730421
326190,424A00,1343.795592
326210,424A00,27.42439984
423100,424A00,120.7907264
423400,424A00,1488.410173
423600,424A00,821.3769394
423800,424A00,316.7401269
423A00,424A00,391.8988011
424200,424A00,2580.895187
424400,424A00,728.7707158
424700,424A00,449.609926
424A00,424A00,1684.359573
425000,424A00,2434.604196
445000,424A00,2
452000,424A00,14
446000,424A00,2
454000,424A00,23
4B0000,424A00,26
481000,424A00,846.7751854
482000,424A00,88.24285714
484000,424A00,968.6580989
485000,424A00,294.7484277
486000,424A00,14
48A000,424A00,3269.615091
492000,424A00,5187.133715
493000,424A00,3634.783119
511120,424A00,7.729023384
511130,424A00,5.152682256
5111A0,424A00,25.76341128
511200,424A00,144.2751032
517110,424A00,1211.521878
517210,424A00,1402.641377
517A00,424A00,240.546955
518200,424A00,573.6743792
5191A0,424A00,8.530474041
522A00,424A00,2832.907673
52A000,424A00,833.4068176
523900,424A00,132.7754569
523A00,424A00,340.8563969
5241XX,424A00,2543.271
524200,424A00,383.7563703
531ORE,424A00,18096.13094
532100,424A00,2291.821248
532400,424A00,1696.50982
532A00,424A00,304.0431756
533000,424A00,4057.315654
541100,424A00,2499.572125
541512,424A00,1267.870623
54151A,424A00,947.6167802
541200,424A00,3057.103976
541300,424A00,629.0108326
541610,424A00,4455.400623
5416A0,424A00,640.1437677
541800,424A00,9317.153377
541400,424A00,522.1346558
541920,424A00,50.09820791
5419A0,424A00,859.462589
550000,424A00,17239.98643
561300,424A00,2644.420991
561700,424A00,2077.75935
561100,424A00,332.6057458
561200,424A00,114.9748257
561400,424A00,3364.382399
561500,424A00,125.9248091
561600,424A00,996.4484893
561900,424A00,3524.525907
562000,424A00,519.525556
611A00,424A00,733.2990133
611B00,424A00,95.18318318
711100,424A00,56.23529412
711200,424A00,102.1416567
711500,424A00,200.8403361
711A00,424A00,24.10084034
713900,424A00,69.67320261
721000,424A00,294.397351
722110,424A00,645.8362051
722211,424A00,345.5499696
722A00,424A00,442.7013987
811100,424A00,1601.176166
811200,424A00,997.1062176
811300,424A00,2181.797927
811400,424A00,397.5025907
812300,424A00,20.0984456
812900,424A00,808.4041451
813B00,424A00,108.3082902
491000,424A00,2571.899282
S00203,424A00,171.8389262
S00300,424A00,849.8532334
111400,425000,0.794554455
221100,425000,237.9353658
221200,425000,4.389951398
221300,425000,9.657893076
230301,425000,40.82406563
3219A0,425000,49.24658041
331200,425000,1.601089176
331410,425000,6.404356705
331420,425000,0.800544588
332119,425000,2.314173509
332200,425000,6.942520528
332310,425000,4.628347019
332500,425000,1.157086755
332600,425000,3.471260264
332710,425000,2.314173509
332999,425000,1.157086755
333415,425000,7.813664596
333612,425000,6.836956522
333618,425000,3.906832298
333920,425000,4.883540373
334413,425000,116.8792775
334418,425000,44.01946814
33441A,425000,3.035825389
33451A,425000,72.85980933
335311,425000,0.83424408
335911,425000,0.83424408
336310,425000,9.691189299
336320,425000,59.35853446
336350,425000,70.26112242
336390,425000,142.9450422
3363A0,425000,13.32538529
339990,425000,2.08813161
311119,425000,65.34052596
311224,425000,52.27242077
311514,425000,7.623061362
311615,425000,25.04720162
31161A,425000,5.44504383
311940,425000,9.801078894
312140,425000,18.51314902
314900,425000,17.37106918
315000,425000,218.186398
322120,425000,2.191809696
322130,425000,4.383619392
322210,425000,33.97305029
322220,425000,40.54847937
322299,425000,2.191809696
323110,425000,308.5173476
324110,425000,77.45377946
324190,425000,3.427158383
325180,425000,0.896477795
325190,425000,2.689433384
325412,425000,3.585911179
325310,425000,7.171822358
325610,425000,0.896477795
325910,425000,0.896477795
3259A0,425000,1.79295559
326110,425000,66.77245179
326120,425000,1.192365211
326130,425000,2.384730421
326140,425000,25.03966942
326150,425000,16.69311295
326160,425000,1.192365211
326190,425000,131.1601732
326210,425000,3.577095632
423100,425000,44.289933
423400,425000,20.13178773
423600,425000,20.13178773
423800,425000,21.47390691
423A00,425000,51.00052891
424200,425000,1.342119182
424400,425000,17.44754937
424700,425000,36.23721791
424A00,425000,186.5545663
425000,425000,4.026357546
452000,425000,3
454000,425000,4
4B0000,425000,5
481000,425000,18.94881534
482000,425000,5.071428571
484000,425000,100.9907856
486000,425000,1
48A000,425000,244.6650748
492000,425000,415.5794333
493000,425000,206.9715433
511120,425000,30.91609354
511130,425000,15.45804677
5111A0,425000,6.44085282
511200,425000,10.30536451
517110,425000,112.0355681
517210,425000,153.7743091
517A00,425000,27.45969806
518200,425000,55.44808126
5191A0,425000,1.066309255
522A00,425000,164.6548424
52A000,425000,208.5628004
523900,425000,9.908616188
523A00,425000,5.945169713
5241XX,425000,1142.77266
524200,425000,103.3734872
531ORE,425000,1516.945099
532100,425000,176.2939422
532400,425000,125.1942488
532A00,425000,22.99486202
541100,425000,146.1738085
541512,425000,87.23332277
54151A,425000,52.57898907
541200,425000,211.5257667
541300,425000,48.9849144
541610,425000,26.71904422
5416A0,425000,6.679761054
541800,425000,955.2058308
541400,425000,79.04383914
5419A0,425000,35.62539229
550000,425000,103.0874261
561300,425000,113.6060778
561700,425000,123.1873132
561100,425000,16.4249751
561200,425000,9.581235474
561400,425000,847.2549655
561600,425000,110.8685819
561900,425000,42.43118567
562000,425000,33.68240343
711500,425000,1.147659064
711A00,425000,3.442977191
722110,425000,32.01581188
722211,425000,5.519967565
811100,425000,100.492228
811200,425000,83.74352332
811300,425000,168.6036269
811400,425000,32.38082902
812300,425000,14.51554404
812900,425000,43.54663212
491000,425000,198.3427745
S00203,425000,15.09395973
S00300,425000,758.0738519
111400,441000,704.9056604
221100,441000,3105.50969
221200,441000,163.6596899
221300,441000,166.3426357
230301,441000,815.3108108
3219A0,441000,132.28125
327100,441000,136.1516588
327200,441000,9.454976303
327330,441000,56.72985782
327390,441000,105.8957346
327910,441000,5.672985782
331110,441000,4.2
332200,441000,3.262536873
332320,441000,19.57522124
332430,441000,13.05014749
332500,441000,17.9439528
332600,441000,24.46902655
332710,441000,76.66961652
332720,441000,4.89380531
332800,441000,287.1032448
33291A,441000,14.68141593
332991,441000,1.631268437
332999,441000,42.41297935
333112,441000,67.43478261
333318,441000,4.086956522
333415,441000,83.7826087
33351B,441000,6.130434783
333612,441000,8.173913043
333618,441000,38.82608696
333912,441000,102.173913
333920,441000,8.173913043
33399B,441000,2.043478261
334118,441000,176.8173258
334220,441000,15.09416196
334290,441000,4.312617702
334413,441000,209.1619586
334418,441000,51.75141243
33441A,441000,23.71939736
334511,441000,84.0960452
334513,441000,187.5988701
334514,441000,30.18832392
33451A,441000,12.93785311
334300,441000,163.8794727
334610,441000,2.156308851
335110,441000,1.5
335120,441000,3
335221,441000,127.5
335312,441000,42
335911,441000,24
335920,441000,1.5
335930,441000,27
335999,441000,1.5
336120,441000,6.297165992
336310,441000,18.89149798
336320,441000,204.6578947
336350,441000,174.2215924
336360,441000,9.445748988
336370,441000,9.445748988
336390,441000,378.8794872
3363A0,441000,118.5966262
337110,441000,119.2592593
337215,441000,129.4814815
339910,441000,155.4143646
339920,441000,16.07734807
339990,441000,144.6961326
313200,441000,11.42696629
313300,441000,1.269662921
314900,441000,60.94382022
315000,441000,2.34351145
316000,441000,217.9465649
322120,441000,24.375
322130,441000,32.5
322210,441000,35.75
322220,441000,39
322230,441000,1.625
322299,441000,3.25
323110,441000,151.3700787
324110,441000,759.9957311
324190,441000,182.4493063
325190,441000,11.16
325211,441000,11.16
325510,441000,83.7
325520,441000,1.86
325610,441000,31.62
3259A0,441000,11.16
326110,441000,60.37780334
326120,441000,346.6854514
326130,441000,5.843013226
326140,441000,25.31972398
326150,441000,13.63369753
326190,441000,728.4289822
326210,441000,130.493962
326220,441000,1.947671075
326290,441000,5.843013226
423100,441000,303.1024668
423400,441000,487.5996205
423600,441000,388.7618596
423800,441000,208.6574953
423A00,441000,329.459203
424200,441000,720.4174573
424400,441000,153.7476281
424700,441000,232.8178368
424A00,441000,672.0967742
425000,441000,524.9383302
441000,441000,156
445000,441000,3
452000,441000,24
444000,441000,145.7870968
446000,441000,2.470967742
447000,441000,81.54193548
454000,441000,847.5419355
4B0000,441000,27.18064516
481000,441000,157.9746835
482000,441000,28
484000,441000,1399.786096
485000,441000,69
486000,441000,5
48A000,441000,978.7508961
492000,441000,751.1344086
493000,441000,7570
511120,441000,4.146788991
5111A0,441000,4.146788991
511200,441000,215.6330275
512100,441000,4.053691275
512200,441000,299.9731544
517110,441000,1064.031367
517210,441000,887.9910381
517A00,441000,133.9775952
518200,441000,2070.434241
519130,441000,287.355642
5191A0,441000,9.210116732
522A00,441000,1508.023669
52A000,441000,569.3684777
523900,441000,32.94495413
523A00,441000,139.6238532
5241XX,441000,1845.24356
524200,441000,555.7962529
531ORE,441000,10594.61603
532100,441000,392.3738318
532400,441000,376.0249221
532A00,441000,67.43925234
533000,441000,476.1619938
541100,441000,546.7443439
541512,441000,1646.510111
54151A,441000,1288.489889
541200,441000,2280.690465
541300,441000,297.1755501
541610,441000,1230.904645
5416A0,441000,230.3550122
541800,441000,13596.22103
541400,441000,130.1242054
541920,441000,10.55061125
5419A0,441000,195.1863081
550000,441000,1496.916667
561300,441000,1736.09048
561700,441000,1261.297602
561100,441000,361.2554506
561200,441000,138.3092297
561400,441000,914.4923692
561500,441000,161.0167151
561600,441000,392.2202035
561900,441000,629.6166424
562000,441000,946
611B00,441000,36
711200,441000,5.29305136
711500,441000,70.57401813
711A00,441000,508.1329305
713900,441000,3
721000,441000,26
722110,441000,299.0696864
722211,441000,126.3449477
722A00,441000,490.9860627
811100,441000,387.5584024
811200,441000,613.2253203
811300,441000,663.9186134
811400,441000,145.5388093
812300,441000,189.6910324
812900,441000,50.69329314
813B00,441000,58.86963075
491000,441000,560.7265306
S00102,441000,17.02857143
S00203,441000,328
S00402,441000,26.4
S00300,441000,52
111400,445000,434.3281853
114000,445000,815.8541393
221100,445000,7358.053102
221200,445000,46.8551018
221300,445000,151.3780212
230301,445000,641.7798861
3219A0,445000,612.0705882
327100,445000,28.07142857
327200,445000,56.14285714
327390,445000,6.238095238
332200,445000,78.1
332430,445000,1.1
332500,445000,38.5
332600,445000,5.5
332710,445000,5.5
332720,445000,13.2
33291A,445000,7.7
332999,445000,19.8
333318,445000,9.315384615
333415,445000,110.4538462
33351B,445000,1.330769231
333920,445000,29.27692308
334118,445000,241.752381
334220,445000,33.4
334290,445000,7.952380952
334513,445000,19.08571429
334514,445000,14.31428571
334300,445000,103.3809524
334610,445000,1.59047619
335110,445000,1.354166667
335120,445000,5.416666667
335314,445000,1.354166667
335911,445000,27.08333333
335920,445000,1.354166667
335930,445000,20.3125
336310,445000,54.58125
336320,445000,288.88125
336350,445000,360.76875
336390,445000,524.5125
3363A0,445000,145.10625
339920,445000,5.888888889
339990,445000,96.57777778
311210,445000,3.318861009
311221,445000,320.8232309
311225,445000,2.212574006
311300,445000,47.57034113
311410,445000,1.106287003
311514,445000,5.531435016
31151A,445000,1.106287003
