Country,Commodity_NAICS6,USImpVal,FAFZONE,TAZ
Honduras,321999,9939889.39988384,803,10147
Honduras,322211,211387.656319456,803,10147
Honduras,322212,384711.487631425,803,10147
Honduras,322219,6046405,803,10147
Honduras,322220,90837.2979975447,803,10147
Honduras,322299,29192.4280138526,803,10147
Honduras,323111,3380387.46277196,803,10147
Honduras,325130,9736.12389278196,803,10147
Honduras,325180,13484.0803958109,803,10147
Honduras,325194,1204046,803,10147
Honduras,325199,4450.27703346466,803,10147
Honduras,325211,1983353.25015626,803,10147
Honduras,325212,369743,803,10147
Honduras,325220,4888134,803,10147
Honduras,325411,2251.25054641048,803,10147
Honduras,325413,538441.554916195,803,10147
Honduras,325414,62648.1299817953,803,10147
Honduras,325612,2158012,803,10147
Honduras,325613,13733,803,10147
Honduras,325620,15187.0349397633,803,10147
Honduras,325910,13597.2231140254,803,10147
Honduras,325992,25744,803,10147
Honduras,325998,1433261.73031682,803,10147
Honduras,326111,2302880.47409375,803,10147
Honduras,326113,240704.711621796,803,10147
Honduras,326122,567.021375576895,803,10147
Honduras,326191,20243,803,10147
Honduras,326199,3784857.63567815,803,10147
Honduras,326220,30848.0545989501,803,10147
Honduras,327110,403639.98198593,803,10147
Honduras,327120,21616,803,10147
Honduras,327215,42445.6386484928,803,10147
Honduras,327390,10113.205448324,803,10147
Honduras,327410,41448,803,10147
Honduras,327420,141509,803,10147
Honduras,327991,13800.1798152642,803,10147
Honduras,327999,1582182.2997145,803,10147
Honduras,331110,1722996.60052713,803,10147
Honduras,331318,27953,803,10147
Honduras,331410,115365330.85909,803,10147
Honduras,331420,2187,803,10147
Honduras,331491,267857.319392553,803,10147
Honduras,331513,243205,803,10147
Honduras,331523,2421,803,10147
Honduras,332119,4529,803,10147
Honduras,332216,933235.462489142,803,10147
Honduras,332312,31304.2905920495,803,10147
Honduras,332321,332241,803,10147
Honduras,332322,3586158,803,10147
Honduras,332410,7344,803,10147
Honduras,332439,638916,803,10147
Honduras,332510,2378.01623671804,803,10147
Honduras,332618,40251.1488696987,803,10147
Honduras,332999,240450.835846033,803,10147
Honduras,333111,4698.00541781465,803,10147
Honduras,333120,26805.0276785849,803,10147
Honduras,333242,23139.2823660518,803,10147
Honduras,333244,6241,803,10147
Honduras,333249,167855.937843454,803,10147
Honduras,333314,3886.16037890375,803,10147
Honduras,333318,173360.035959702,803,10147
Honduras,333414,5194.35154985928,803,10147
Honduras,333514,4061.02498463811,803,10147
Honduras,333911,88218.0230420846,803,10147
Honduras,333924,8900.18452664255,803,10147
Honduras,333992,11648.0624093932,803,10147
Honduras,333996,2954.01811603279,803,10147
Honduras,333999,226424.60703262,803,10147
Honduras,334111,16890.0163308955,803,10147
Honduras,334112,3666.09263135613,803,10147
Honduras,334118,65091.5227950772,803,10147
Honduras,334220,139861.592000551,803,10147
Honduras,334310,2855.17764028492,803,10147
Honduras,334412,14748257.6180799,803,10147
Honduras,334413,877889.077206297,803,10147
Honduras,334416,1681653.9751871,803,10147
Honduras,334417,67709.1467173921,803,10147
Honduras,334418,141338.391569191,803,10147
Honduras,334419,25089.3354211917,803,10147
Honduras,334513,50530.4489062695,803,10147
Honduras,334515,17854.3831256931,803,10147
Honduras,334519,32141.8427119056,803,10147
Honduras,334614,513871.551040588,803,10147
Honduras,335129,17499.1529418026,803,10147
Honduras,335210,7578.24699356628,803,10147
Honduras,335224,46500,803,10147
Honduras,335228,3057348.69666614,803,10147
Honduras,335311,30112,803,10147
Honduras,335312,11027.7539955529,803,10147
Honduras,335313,5856534.26588907,803,10147
Honduras,335314,71667.5550944341,803,10147
Honduras,335929,5401813.00066098,803,10147
Honduras,335931,17088684.6527333,803,10147
Honduras,335999,6754.21733082557,803,10147
Honduras,336111,6510.00165032238,803,10147
Honduras,336310,5137.00663620343,803,10147
Honduras,336320,514906166.692045,803,10147
Honduras,336330,1344881.66136127,803,10147
Honduras,336340,9849.46064913321,803,10147
Honduras,336360,4669961,803,10147
Honduras,336390,65073949.3268539,803,10147
Honduras,336412,4504.62726998812,803,10147
Honduras,337121,319376.025763987,803,10147
Honduras,337122,6969077.42026916,803,10147
Honduras,337124,59041.4960736576,803,10147
Honduras,337127,5118029.51211626,803,10147
Honduras,337211,1283,803,10147
Honduras,337215,5164956.33404795,803,10147
Honduras,339112,104664.986755096,803,10147
Honduras,339113,5822762.11714415,803,10147
Honduras,339910,60750.9866571006,803,10147
Honduras,339920,2548294.8464854,803,10147
Honduras,339930,3275237.71085406,803,10147
Honduras,339940,124860.002535214,803,10147
Honduras,339991,15351.2852352193,803,10147
Honduras,339993,237237.84393163,803,10147
Honduras,339994,16265269,803,10147
Honduras,339999,118658.100903619,803,10147
Honduras,910000,93677623.7002898,803,10147
Honduras,930000,190852.162361314,803,10147
Honduras,980000,55598710.0328891,803,10147
Honduras,990000,16173525.5855385,803,10147
Hong Kong,111120,174815.751434903,807,10148
Hong Kong,111130,1101293.51487782,807,10148
Hong Kong,111199,13235,807,10148
Hong Kong,111211,22620,807,10148
Hong Kong,111219,7023615.15897952,807,10148
Hong Kong,111335,515207.982065072,807,10148
Hong Kong,111339,1482680.20774652,807,10148
Hong Kong,111421,43517,807,10148
Hong Kong,111920,455,807,10148
Hong Kong,111998,7938481.05220275,807,10148
Hong Kong,112511,910934.70728483,807,10148
Hong Kong,112512,696379,807,10148
Hong Kong,112910,92832.2371168561,807,10148
Hong Kong,112920,119000,807,10148
Hong Kong,112930,20231,807,10148
Hong Kong,112990,78711.8286130535,807,10148
Hong Kong,113210,727872.395476085,807,10148
Hong Kong,114111,1829368.42862646,807,10148
Hong Kong,114112,7497362.54133666,807,10148
Hong Kong,114119,4393181.42020651,807,10148
Hong Kong,212113,720750,807,10148
Hong Kong,212311,235702.173776708,807,10148
Hong Kong,212319,9538,807,10148
Hong Kong,212322,719316,807,10148
Hong Kong,212325,49227,807,10148
Hong Kong,212391,11600,807,10148
Hong Kong,212393,2982,807,10148
Hong Kong,212399,288089.761346719,807,10148
Hong Kong,311211,1318226.0362273,807,10148
Hong Kong,311212,1064091,807,10148
Hong Kong,311221,1379953,807,10148
Hong Kong,311224,1200555.85640465,807,10148
Hong Kong,311225,36920.8038821598,807,10148
Hong Kong,311230,159891.370217556,807,10148
Hong Kong,311311,278572.412154834,807,10148
Hong Kong,311340,3588455.4575663,807,10148
Hong Kong,311320,180252.371976661,807,10148
Hong Kong,311411,36583.116294401,807,10148
Hong Kong,311412,2271574,807,10148
Hong Kong,311421,1590758.24202108,807,10148
Hong Kong,311423,1555067.77019597,807,10148
Hong Kong,311514,67530.4430590519,807,10148
Hong Kong,311611,6542.00757184406,807,10148
Hong Kong,311613,153687,807,10148
Hong Kong,311710,9163374.59472909,807,10148
Hong Kong,311811,10662234.0411311,807,10148
Hong Kong,311824,2012007.66806529,807,10148
Hong Kong,311911,501449.125408137,807,10148
Hong Kong,311919,1704789.51527809,807,10148
Hong Kong,311920,5051200.30487968,807,10148
Hong Kong,311930,55528.8657062184,807,10148
Hong Kong,311941,35153927.4526288,807,10148
Hong Kong,311942,2721135.60402463,807,10148
Hong Kong,311991,3403937.60963955,807,10148
Hong Kong,311999,7893655.17084874,807,10148
Hong Kong,312111,8806005,807,10148
Hong Kong,312120,618518.522172933,807,10148
Hong Kong,312130,336062.828317587,807,10148
Hong Kong,312140,61118.5670437992,807,10148
Hong Kong,312230,858894.183917214,807,10148
Hong Kong,313110,443513.205959798,807,10148
Hong Kong,313210,4678371.95754426,807,10148
Hong Kong,313220,2619743.33270773,807,10148
Hong Kong,313230,1518914.54997512,807,10148
Hong Kong,313240,1434171.40781855,807,10148
Hong Kong,313320,514178,807,10148
Hong Kong,314110,4804981.69557908,807,10148
Hong Kong,314120,10183491.4844406,807,10148
Hong Kong,314910,9088962.48608128,807,10148
Hong Kong,314994,1715606.07505579,807,10148
Hong Kong,314999,14407748.9156983,807,10148
Hong Kong,315110,1891112.71029691,807,10148
Hong Kong,315190,3106128.18533153,807,10148
Hong Kong,315220,55199065.3574768,807,10148
Hong Kong,315240,104730757.765255,807,10148
Hong Kong,315280,7263060.20656839,807,10148
Hong Kong,315990,22247684.2852744,807,10148
Hong Kong,316110,620309.077454865,807,10148
Hong Kong,316210,35865011.4152953,807,10148
Hong Kong,316992,13901731.4551372,807,10148
Hong Kong,316998,64593864.2178979,807,10148
Hong Kong,321211,454700.956160323,807,10148
Hong Kong,321212,34062,807,10148
Hong Kong,321213,3624171.18375763,807,10148
Hong Kong,321219,20507567.9102063,807,10148
Hong Kong,321911,699686.130902227,807,10148
Hong Kong,321918,3279499.94847337,807,10148
Hong Kong,321920,1000711.27626297,807,10148
Hong Kong,321992,107669,807,10148
Hong Kong,321999,9230263.66239597,807,10148
Hong Kong,322110,118541,807,10148
Hong Kong,322121,3980123,807,10148
Hong Kong,322122,96494.137318898,807,10148
Hong Kong,322130,81289.0399233075,807,10148
Hong Kong,322211,3401144.91836341,807,10148
Hong Kong,322212,12252559.0173796,807,10148
Hong Kong,322219,2007353,807,10148
Hong Kong,322220,6177855.26684789,807,10148
Hong Kong,322230,1648364.28503888,807,10148
Hong Kong,322291,10188547.8066472,807,10148
Hong Kong,322299,5566981.62203056,807,10148
Hong Kong,323111,22842007.8078972,807,10148
Hong Kong,323117,55226255,807,10148
Hong Kong,323120,156718,807,10148
Hong Kong,324110,725173.266580058,807,10148
Hong Kong,325120,191055,807,10148
Hong Kong,325130,7952885.20095872,807,10148
Hong Kong,325180,4548779.12107725,807,10148
Hong Kong,325194,783658,807,10148
Hong Kong,325199,14182434.8684236,807,10148
Hong Kong,325211,1186716.14967807,807,10148
Hong Kong,325212,622457,807,10148
Hong Kong,325220,1040254,807,10148
Hong Kong,325311,168050,807,10148
Hong Kong,325312,13006,807,10148
Hong Kong,325320,20542875,807,10148
Hong Kong,325411,1757029.54351511,807,10148
Hong Kong,325412,3716481.74415454,807,10148
Hong Kong,325413,989879.020166244,807,10148
Hong Kong,325414,42787.0887742797,807,10148
Hong Kong,325510,490733,807,10148
Hong Kong,325520,56328,807,10148
Hong Kong,325611,1331257.89474218,807,10148
Hong Kong,325612,39919,807,10148
Hong Kong,325613,604204,807,10148
Hong Kong,325620,27675830.6718739,807,10148
Hong Kong,325910,11530072.0299024,807,10148
Hong Kong,325920,6462,807,10148
Hong Kong,325992,274469,807,10148
Hong Kong,325998,4192996.76400016,807,10148
Hong Kong,326111,18399490.7196038,807,10148
Hong Kong,326113,9612998.16753266,807,10148
Hong Kong,326121,74547,807,10148
Hong Kong,326122,522847.710317667,807,10148
Hong Kong,326160,9009868,807,10148
Hong Kong,326191,649551,807,10148
Hong Kong,326199,118934229.532728,807,10148
Hong Kong,326211,2083040.37633333,807,10148
Hong Kong,326212,31424,807,10148
Hong Kong,326220,9340221.31308857,807,10148
Hong Kong,326291,496,807,10148
Hong Kong,326299,2405961.68680894,807,10148
Hong Kong,327110,8886502.3512711,807,10148
Hong Kong,327120,6547965,807,10148
Hong Kong,327211,1727519,807,10148
Hong Kong,327212,5393806.70871509,807,10148
Hong Kong,327213,1742957.73392255,807,10148
Hong Kong,327215,7575593.4619632,807,10148
Hong Kong,327390,3719270.55645004,807,10148
Hong Kong,327420,20298,807,10148
Hong Kong,327910,16017733,807,10148
Hong Kong,327991,8503979.80619212,807,10148
Hong Kong,327992,9464030,807,10148
Hong Kong,327993,358610,807,10148
Hong Kong,327999,1013292.52523269,807,10148
Hong Kong,331110,1607521.48796095,807,10148
Hong Kong,331221,5762,807,10148
Hong Kong,331222,1501450,807,10148
Hong Kong,331313,91488,807,10148
Hong Kong,331315,25237916,807,10148
Hong Kong,331318,594266,807,10148
Hong Kong,331410,37655477.3168476,807,10148
Hong Kong,331420,6594350,807,10148
Hong Kong,331491,1773857.359937,807,10148
Hong Kong,331492,516064,807,10148
Hong Kong,331511,2223816,807,10148
Hong Kong,331513,37769,807,10148
Hong Kong,331523,499235,807,10148
Hong Kong,332111,82714,807,10148
Hong Kong,332119,3870372,807,10148
Hong Kong,332215,21268268.1514825,807,10148
Hong Kong,332216,6636079.28615737,807,10148
Hong Kong,332311,67574,807,10148
Hong Kong,332312,3354259.13697895,807,10148
Hong Kong,332321,839023,807,10148
Hong Kong,332322,18799,807,10148
Hong Kong,332323,310737,807,10148
Hong Kong,332410,4322000,807,10148
Hong Kong,332420,1060069.78552122,807,10148
Hong Kong,332431,440578,807,10148
Hong Kong,332439,2139618,807,10148
Hong Kong,332510,24602412.9813773,807,10148
Hong Kong,332613,103631,807,10148
Hong Kong,332618,3956747.93560398,807,10148
Hong Kong,332722,3668602.07845946,807,10148
Hong Kong,332911,9594009.30293711,807,10148
Hong Kong,332912,269995.299338871,807,10148
Hong Kong,332913,3431156.26368169,807,10148
Hong Kong,332919,2786648.38411603,807,10148
Hong Kong,332991,496387.711417737,807,10148
Hong Kong,332993,6344,807,10148
Hong Kong,332994,8721020.31043019,807,10148
Hong Kong,332999,21254231.4108139,807,10148
Hong Kong,333111,1937178.23398478,807,10148
Hong Kong,333112,4765322,807,10148
Hong Kong,333120,6886235.11065273,807,10148
Hong Kong,333131,1094464.7259641,807,10148
Hong Kong,333132,485854,807,10148
Hong Kong,333241,885952.501247125,807,10148
Hong Kong,333242,27806355.3178165,807,10148
Hong Kong,333243,849844.697055075,807,10148
Hong Kong,333244,1309382,807,10148
Hong Kong,333249,20110717.3624513,807,10148
Hong Kong,333314,9642097.92209888,807,10148
Hong Kong,333316,4163458.53346178,807,10148
Hong Kong,333318,11514434.8076141,807,10148
Hong Kong,333413,10611702.3004552,807,10148
Hong Kong,333414,3013353.9415592,807,10148
Hong Kong,333415,30622221.5240915,807,10148
Hong Kong,333511,10388827,807,10148
Hong Kong,333514,236431.454596894,807,10148
Hong Kong,333515,277508.908219031,807,10148
Hong Kong,333517,2588362.01381759,807,10148
Hong Kong,333519,377224.120825233,807,10148
Hong Kong,333611,1819101,807,10148
Hong Kong,333612,4788483.70730343,807,10148
Hong Kong,333613,735146.509789198,807,10148
Hong Kong,333618,1580322.73307139,807,10148
Hong Kong,333911,5083027.13577047,807,10148
Hong Kong,333912,4902582.39959046,807,10148
Hong Kong,333913,13180,807,10148
Hong Kong,333921,225678,807,10148
Hong Kong,333922,401297,807,10148
Hong Kong,333923,219176,807,10148
Hong Kong,333924,768030.923508919,807,10148
Hong Kong,333991,1236074.31978257,807,10148
Hong Kong,333992,474849.544206143,807,10148
Hong Kong,333993,2241502.24077218,807,10148
Hong Kong,333994,158541,807,10148
Hong Kong,333995,130755.576718555,807,10148
Hong Kong,333996,678938.163707043,807,10148
Hong Kong,333997,2452048,807,10148
Hong Kong,333999,16785450.3271642,807,10148
Hong Kong,334111,48857411.2400537,807,10148
Hong Kong,334112,22684023.1584111,807,10148
Hong Kong,334118,54368123.6680359,807,10148
Hong Kong,334210,6381410,807,10148
Hong Kong,334220,226007751.575214,807,10148
Hong Kong,334290,9878094.22753318,807,10148
Hong Kong,334310,197193549.264391,807,10148
Hong Kong,334412,33393438.5993374,807,10148
Hong Kong,334413,72749722.0047705,807,10148
Hong Kong,334416,13351892.2964469,807,10148
Hong Kong,334417,3485452.02937277,807,10148
Hong Kong,334418,24935347.5048552,807,10148
Hong Kong,334419,36992746.5587808,807,10148
Hong Kong,334510,3301696.97023217,807,10148
Hong Kong,334511,10293603.0717569,807,10148
Hong Kong,334512,9256581.86142648,807,10148
Hong Kong,334513,22739799.1261281,807,10148
Hong Kong,334514,2007160,807,10148
Hong Kong,334515,15988478.0864402,807,10148
Hong Kong,334516,3288424.42749422,807,10148
Hong Kong,334517,60144.5729326423,807,10148
Hong Kong,334519,30263336.0159441,807,10148
Hong Kong,334613,13420768.2728104,807,10148
Hong Kong,334614,1663465.69146903,807,10148
Hong Kong,335110,1769155,807,10148
Hong Kong,335121,8117240.20667844,807,10148
Hong Kong,335122,3197643.09998434,807,10148
Hong Kong,335129,34067961.257065,807,10148
Hong Kong,335210,84285260.0623463,807,10148
Hong Kong,335221,18599323.6107323,807,10148
Hong Kong,335222,2884318.66829385,807,10148
Hong Kong,335224,184086,807,10148
Hong Kong,335228,370956.327193744,807,10148
Hong Kong,335311,1404567,807,10148
Hong Kong,335312,12633262.7682659,807,10148
Hong Kong,335313,7911375.28689963,807,10148
Hong Kong,335314,8269108.04761326,807,10148
Hong Kong,335911,21672084.8975332,807,10148
Hong Kong,335912,8162956,807,10148
Hong Kong,335921,1410016.18813272,807,10148
Hong Kong,335929,25894660.1149404,807,10148
Hong Kong,335931,14334917.9926821,807,10148
Hong Kong,335932,342203,807,10148
Hong Kong,335991,12880723.5408294,807,10148
Hong Kong,335999,55981566.3219637,807,10148
Hong Kong,336211,16420,807,10148
Hong Kong,336212,339300,807,10148
Hong Kong,336214,875245,807,10148
Hong Kong,336310,1118533.44496903,807,10148
Hong Kong,336320,18444281.8796624,807,10148
Hong Kong,336330,787324.558021903,807,10148
Hong Kong,336340,530224.798067868,807,10148
Hong Kong,336350,2566171,807,10148
Hong Kong,336360,2064993,807,10148
Hong Kong,336370,114446,807,10148
Hong Kong,336390,15439668.4981932,807,10148
Hong Kong,336411,183824,807,10148
Hong Kong,336412,8132957.51549094,807,10148
Hong Kong,336413,10169035,807,10148
Hong Kong,336419,136388,807,10148
Hong Kong,336611,37130,807,10148
Hong Kong,336612,4819351,807,10148
Hong Kong,336991,10336007.7860513,807,10148
Hong Kong,336992,29877,807,10148
Hong Kong,336999,902022,807,10148
Hong Kong,337110,1241160,807,10148
Hong Kong,337121,20613018.619721,807,10148
Hong Kong,337122,2222391.24357032,807,10148
Hong Kong,337124,5005293.05506633,807,10148
Hong Kong,337125,2544793.8677448,807,10148
Hong Kong,337127,30969503.6769268,807,10148
Hong Kong,337211,2131443,807,10148
Hong Kong,337212,4447,807,10148
Hong Kong,337214,6097850,807,10148
Hong Kong,337215,9518695.62698581,807,10148
Hong Kong,337910,5570378.56105182,807,10148
Hong Kong,337920,997831,807,10148
Hong Kong,339112,7489053.60490845,807,10148
Hong Kong,339113,6305680.23002719,807,10148
Hong Kong,339114,918287.156408881,807,10148
Hong Kong,339115,38152127.651142,807,10148
Hong Kong,339116,1402856.26657022,807,10148
Hong Kong,339910,1776250638.34725,807,10148
Hong Kong,339920,38898630.906475,807,10148
Hong Kong,339930,129094129.233958,807,10148
Hong Kong,339940,2551470.8329899,807,10148
Hong Kong,339950,1283265.73353598,807,10148
Hong Kong,339991,1594901.63413879,807,10148
Hong Kong,339992,11875119.3362008,807,10148
Hong Kong,339993,5074681.22435067,807,10148
Hong Kong,339994,11957127,807,10148
Hong Kong,339995,399036,807,10148
Hong Kong,339999,66855922.0809708,807,10148
Hong Kong,910000,5185544.66282186,807,10148
Hong Kong,930000,157135274.672343,807,10148
Hong Kong,980000,2453434987.5799,807,10148
Hong Kong,990000,61522687.7151809,807,10148
Hungary,111130,1490394.01452558,804,10149
Hungary,111219,416360.986814085,804,10149
Hungary,111411,611915.17023139,804,10149
Hungary,111421,48748,804,10149
Hungary,111422,93444,804,10149
Hungary,111910,151298,804,10149
Hungary,111998,582316.075131253,804,10149
Hungary,112111,69426,804,10149
Hungary,112310,125997,804,10149
Hungary,112910,1350106.40707247,804,10149
Hungary,112920,204187,804,10149
Hungary,112990,1303781.87694276,804,10149
Hungary,113210,18799.2976187815,804,10149
Hungary,113310,8445.27088112391,804,10149
Hungary,114119,5869.6392073837,804,10149
Hungary,212325,368145,804,10149
Hungary,311111,14470,804,10149
Hungary,311211,15891.3379793385,804,10149
Hungary,311221,2570939,804,10149
Hungary,311224,58872.0841220928,804,10149
Hungary,311340,62749.127130062,804,10149
Hungary,311320,1060670.18884529,804,10149
Hungary,311411,25548.0812150276,804,10149
Hungary,311421,9424286.98373953,804,10149
Hungary,311423,4332589.94008046,804,10149
Hungary,311511,17461,804,10149
Hungary,311513,492585,804,10149
Hungary,311514,2548.01671722885,804,10149
Hungary,311520,958582,804,10149
Hungary,311611,1750826.02643936,804,10149
Hungary,311811,811056.304111946,804,10149
Hungary,311824,355986.918834713,804,10149
Hungary,311919,41454.5171294347,804,10149
Hungary,311920,112303.602383087,804,10149
Hungary,311930,8307.27911505316,804,10149
Hungary,311941,91380.3858931133,804,10149
Hungary,311942,1113499.66759463,804,10149
Hungary,311999,1159234.1935339,804,10149
Hungary,312111,6868,804,10149
Hungary,312112,63437,804,10149
Hungary,312113,67665,804,10149
Hungary,312120,18235.1038403651,804,10149
Hungary,312130,2855392.52769575,804,10149
Hungary,312140,53627.8847477565,804,10149
Hungary,312230,84734.4127653613,804,10149
Hungary,313110,1190859.73470497,804,10149
Hungary,313210,235128.706660679,804,10149
Hungary,313220,9690899.54441294,804,10149
Hungary,313230,881344.479613516,804,10149
Hungary,313240,800.003574382889,804,10149
Hungary,313320,237876,804,10149
Hungary,314110,969915.715852856,804,10149
Hungary,314120,560888.699739956,804,10149
Hungary,314910,195735.429738521,804,10149
Hungary,314994,497109.078347655,804,10149
Hungary,314999,1208563.98903947,804,10149
Hungary,315110,25580.1368963752,804,10149
Hungary,315190,15902.9255772994,804,10149
Hungary,315220,6561725.43446771,804,10149
Hungary,315240,21052066.1730577,804,10149
Hungary,315280,423040.231141404,804,10149
Hungary,315990,673935.924041962,804,10149
Hungary,316110,220807.282617578,804,10149
Hungary,316210,13883350.0584113,804,10149
Hungary,316992,126617.279166723,804,10149
Hungary,316998,8588755.02581399,804,10149
Hungary,321113,72721.3386479681,804,10149
Hungary,321211,57090.4190698734,804,10149
Hungary,321212,1221220,804,10149
Hungary,321213,17063.0432382593,804,10149
Hungary,321219,670063.022850305,804,10149
Hungary,321911,5624.02516595962,804,10149
Hungary,321918,254207.491142898,804,10149
Hungary,321920,5488980.39595614,804,10149
Hungary,321999,709438.698284472,804,10149
Hungary,322121,27354,804,10149
Hungary,322211,375114.26279013,804,10149
Hungary,322212,5486338.56324044,804,10149
Hungary,322220,403101.322399576,804,10149
Hungary,322291,124280.863949848,804,10149
Hungary,322299,226626.322752238,804,10149
Hungary,323111,793658.395691921,804,10149
Hungary,323117,508479,804,10149
Hungary,324110,966550.856017576,804,10149
Hungary,325120,1404154,804,10149
Hungary,325130,22238.2829835338,804,10149
Hungary,325180,15781024.0908235,804,10149
Hungary,325194,261704,804,10149
Hungary,325199,80822840.2893559,804,10149
Hungary,325211,614260.077475359,804,10149
Hungary,325212,88204,804,10149
Hungary,325220,10948755,804,10149
Hungary,325320,1157070,804,10149
Hungary,325411,4771999.08581969,804,10149
Hungary,325412,34624710.8810339,804,10149
Hungary,325413,6394368.59001641,804,10149
Hungary,325414,466319.967516613,804,10149
Hungary,325510,35307,804,10149
Hungary,325520,560591,804,10149
Hungary,325611,3940642.08976516,804,10149
Hungary,325613,14182085,804,10149
Hungary,325620,60584269.382048,804,10149
Hungary,325910,825036.598924955,804,10149
Hungary,325920,1529597,804,10149
Hungary,325998,4836856.33821202,804,10149
Hungary,326111,85473.1523234807,804,10149
Hungary,326113,3939581.11446992,804,10149
Hungary,326121,1324391,804,10149
Hungary,326122,2327430.73950486,804,10149
Hungary,326160,134881,804,10149
Hungary,326191,262674,804,10149
Hungary,326199,68422769.0551067,804,10149
Hungary,326211,42514136.0904889,804,10149
Hungary,326220,13384083.5601494,804,10149
Hungary,326291,327179,804,10149
Hungary,326299,5461001.03359766,804,10149
Hungary,327110,11556028.0727692,804,10149
Hungary,327120,1715855,804,10149
Hungary,327211,321098,804,10149
Hungary,327212,4034331.88428902,804,10149
Hungary,327213,1283801.4466406,804,10149
Hungary,327215,1469990.75019163,804,10149
Hungary,327331,1872931,804,10149
Hungary,327390,423866.610789647,804,10149
Hungary,327910,3618393,804,10149
Hungary,327993,19031043,804,10149
Hungary,327999,1142307.67743013,804,10149
Hungary,331110,1802552.36702177,804,10149
Hungary,331222,20852,804,10149
Hungary,331315,42410,804,10149
Hungary,331318,686624,804,10149
Hungary,331410,329984.309633531,804,10149
Hungary,331420,275061,804,10149
Hungary,331491,3099689.84039976,804,10149
Hungary,331492,3303003,804,10149
Hungary,331511,208595,804,10149
Hungary,331513,3416,804,10149
Hungary,331523,377572,804,10149
Hungary,332112,16297,804,10149
Hungary,332119,376775,804,10149
Hungary,332215,58073.7349273452,804,10149
Hungary,332216,7359168.61788148,804,10149
Hungary,332312,836503.765112671,804,10149
Hungary,332313,8254,804,10149
Hungary,332322,65729,804,10149
Hungary,332323,1569976,804,10149
Hungary,332410,5132239,804,10149
Hungary,332420,693978.045717592,804,10149
Hungary,332431,96708,804,10149
Hungary,332439,25612,804,10149
Hungary,332510,3416876.32989014,804,10149
Hungary,332613,143263,804,10149
Hungary,332618,417772.924296998,804,10149
Hungary,332722,6994613.92006512,804,10149
Hungary,332911,117124321.396806,804,10149
Hungary,332912,9443712.4020366,804,10149
Hungary,332913,10639.4597416589,804,10149
Hungary,332919,1944479.22843504,804,10149
Hungary,332991,5249404.67381406,804,10149
Hungary,332992,2271043,804,10149
Hungary,332994,79602.234014,804,10149
Hungary,332999,4882175.26913495,804,10149
Hungary,333111,18517047.3541538,804,10149
Hungary,333112,554352,804,10149
Hungary,333120,12422061.8268882,804,10149
Hungary,333131,46283.5381650328,804,10149
Hungary,333132,50288,804,10149
Hungary,333241,1607664.61189176,804,10149
Hungary,333242,11690730.6606672,804,10149
Hungary,333243,10402842.0726714,804,10149
Hungary,333244,257859,804,10149
Hungary,333249,9544339.32606207,804,10149
Hungary,333314,3868872.66545287,804,10149
Hungary,333316,2703241.85683183,804,10149
Hungary,333318,15065860.0301144,804,10149
Hungary,333413,29700351.4350144,804,10149
Hungary,333414,213797.469654133,804,10149
Hungary,333415,2753892.85651289,804,10149
Hungary,333511,6759395,804,10149
Hungary,333514,18277.1124462523,804,10149
Hungary,333515,4377096.59894744,804,10149
Hungary,333517,1503471.81335221,804,10149
Hungary,333519,60817.4601630689,804,10149
Hungary,333611,300247783,804,10149
Hungary,333612,7888763.71048997,804,10149
Hungary,333613,4998725.06195153,804,10149
Hungary,333618,19811471.1801858,804,10149
Hungary,333911,42595632.4208909,804,10149
Hungary,333912,7328010.01697244,804,10149
Hungary,333913,18199,804,10149
Hungary,333921,194158,804,10149
Hungary,333922,13495648,804,10149
Hungary,333923,93291,804,10149
Hungary,333924,9734216.81855129,804,10149
Hungary,333991,19203214.1819105,804,10149
Hungary,333992,3627769.43730051,804,10149
Hungary,333993,2156110.73635625,804,10149
Hungary,333994,535502,804,10149
Hungary,333995,3574383.76539596,804,10149
Hungary,333996,10169541.3664912,804,10149
Hungary,333997,1139074,804,10149
Hungary,333999,42613753.2736248,804,10149
Hungary,334111,63793706.6819035,804,10149
Hungary,334112,42697151.8311902,804,10149
Hungary,334118,317835311.755401,804,10149
Hungary,334210,1006838,804,10149
Hungary,334220,136330733.809901,804,10149
Hungary,334290,1580623.47685021,804,10149
Hungary,334310,36142760.0362258,804,10149
Hungary,334412,1707135.40443223,804,10149
Hungary,334413,54621215.4601201,804,10149
Hungary,334416,23960235.8469115,804,10149
Hungary,334417,21622557.1981224,804,10149
Hungary,334418,7343252.29913647,804,10149
Hungary,334419,17276899.9761611,804,10149
Hungary,334510,3462092.60032287,804,10149
Hungary,334511,110451541.531336,804,10149
Hungary,334512,2968761.95367989,804,10149
Hungary,334513,107464003.285755,804,10149
Hungary,334514,71704056,804,10149
Hungary,334515,70214564.6890618,804,10149
Hungary,334516,16745888.4026197,804,10149
Hungary,334517,11814214.9715907,804,10149
Hungary,334519,7221902.03615163,804,10149
Hungary,334613,81365233.4147756,804,10149
Hungary,334614,1034378.70319275,804,10149
Hungary,335110,161805556,804,10149
Hungary,335121,1454268.09913575,804,10149
Hungary,335122,243879.312377676,804,10149
Hungary,335129,15759872.5637878,804,10149
Hungary,335210,34532473.4975971,804,10149
Hungary,335221,16260.4350355505,804,10149
