TAZ,CountyFIPS,StateFIPS,LEmp,n2,PctEmp,CumPctEmp,EmpRank
1305,47,36,731,52,0.0456703736098963,0.224853180057478,3
1325,47,36,818,52,0.0511058353117581,0.275959015369237,3
1251,47,36,837,52,0.0522928901661877,0.328251905535424,4
1252,47,36,991,52,0.0619142821441959,0.39016618767962,4
1326,47,36,1144,52,0.0714731975509184,0.461639385230539,5
1317,47,36,1195,52,0.0746595026864926,0.536298887917031,6
1268,47,36,7422,52,0.463701112082969,1,10
1309,47,36,0,53,0,0,1
1333,47,36,165,53,0.0099301877708233,0.0099301877708233,1
1312,47,36,306,53,0.0184159845931632,0.0283461723639865,1
1335,47,36,310,53,0.0186567164179104,0.047002888781897,1
1324,47,36,338,53,0.0203418391911411,0.067344727973038,1
1327,47,36,371,53,0.0223278767453057,0.0896726047183438,1
1303,47,36,427,53,0.025698122291767,0.115370727010111,2
1317,47,36,487,53,0.0293090996629755,0.144679826673086,2
1313,47,36,587,53,0.0353273952816562,0.180007221954742,2
1251,47,36,653,53,0.0392994703899856,0.219306692344728,3
1252,47,36,737,53,0.0443548387096774,0.263661531054405,3
1247,47,36,777,53,0.0467621569571497,0.310423688011555,4
1253,47,36,790,53,0.0475445353875782,0.357968223399133,4
1305,47,36,907,53,0.0545859412614348,0.412554164660568,5
1332,47,36,1131,53,0.0680669234472797,0.480621088107848,5
1238,47,36,1730,53,0.104116514203178,0.584737602311026,6
1326,47,36,1997,53,0.120185363505055,0.704922965816081,8
1325,47,36,2067,53,0.124398170438132,0.829321136254213,9
1268,47,36,2836,53,0.170678863745787,1,10
1309,47,36,4,54,0.00018517661219388,0.00018517661219388,1
1312,47,36,143,54,0.00662006388593121,0.00680524049812509,1
1253,47,36,204,54,0.00944400722188787,0.016249247720013,1
1324,47,36,267,54,0.0123605388639415,0.0286097865839544,1
1327,47,36,269,54,0.0124531271700384,0.0410629137539929,1
1335,47,36,593,54,0.0274524327577427,0.0685153465117356,1
1313,47,36,615,54,0.028470904124809,0.0969862506365446,1
1247,47,36,718,54,0.0332392018888014,0.130225452525346,2
1333,47,36,734,54,0.033979908337577,0.164205360862923,2
1332,47,36,802,54,0.0371279107448729,0.201333271607796,3
1303,47,36,880,54,0.0407388546826536,0.24207212629045,3
1251,47,36,937,54,0.0433776214064164,0.285449747696866,3
1317,47,36,984,54,0.0455534465996945,0.33100319429656,4
1252,47,36,1072,54,0.0496273320679598,0.38063052636452,4
1238,47,36,1230,54,0.0569418082496181,0.437572334614138,5
1325,47,36,1304,54,0.0603675755752049,0.497939910189343,5
1305,47,36,1469,54,0.0680061108282024,0.565946021017545,6
1326,47,36,2186,54,0.101199018563955,0.667145039581501,7
1268,47,36,7190,54,0.332854960418499,1,10
1309,47,36,0,55,0,0,1
1312,47,36,7,55,0.00231481481481482,0.00231481481481482,1
1324,47,36,15,55,0.00496031746031746,0.00727513227513227,1
1335,47,36,20,55,0.00661375661375661,0.0138888888888889,1
1247,47,36,26,55,0.0085978835978836,0.0224867724867725,1
1317,47,36,51,55,0.0168650793650794,0.0393518518518518,1
1313,47,36,64,55,0.0211640211640212,0.060515873015873,1
1251,47,36,67,55,0.0221560846560847,0.0826719576719577,1
1238,47,36,73,55,0.0241402116402116,0.106812169312169,2
1333,47,36,85,55,0.0281084656084656,0.134920634920635,2
1305,47,36,87,55,0.0287698412698413,0.163690476190476,2
1252,47,36,95,55,0.0314153439153439,0.19510582010582,2
1303,47,36,110,55,0.0363756613756614,0.231481481481482,3
1253,47,36,168,55,0.0555555555555556,0.287037037037037,3
1327,47,36,225,55,0.0744047619047619,0.361441798941799,4
1332,47,36,289,55,0.0955687830687831,0.457010582010582,5
1326,47,36,330,55,0.109126984126984,0.566137566137566,6
1325,47,36,441,55,0.145833333333333,0.711970899470899,8
1268,47,36,871,55,0.288029100529101,1,10
1309,47,36,0,56,0,0,1
1312,47,36,192,56,0.00756143667296786,0.00756143667296786,1
1327,47,36,216,56,0.00850661625708885,0.0160680529300567,1
1333,47,36,313,56,0.0123267170762445,0.0283947700063012,1
1313,47,36,375,56,0.0147684310018904,0.0431632010081916,1
1247,47,36,383,56,0.015083490863264,0.0582466918714556,1
1253,47,36,399,56,0.0157136105860113,0.0739603024574669,1
1324,47,36,586,56,0.0230781348456207,0.0970384373030876,1
1303,47,36,903,56,0.035562381852552,0.13260081915564,2
1238,47,36,907,56,0.0357199117832388,0.168320730938878,2
1305,47,36,989,56,0.0389492753623188,0.207270006301197,3
1317,47,36,1061,56,0.0417848141146818,0.249054820415879,3
1335,47,36,1276,56,0.0502520478890989,0.299306868304978,3
1332,47,36,1365,56,0.0537570888468809,0.353063957151859,4
1252,47,36,1381,56,0.0543872085696282,0.407451165721487,5
1251,47,36,1605,56,0.0632088846880907,0.470660050409578,5
1325,47,36,2785,56,0.109680214240706,0.580340264650284,6
1268,47,36,3667,56,0.144415563957152,0.724755828607435,8
1326,47,36,6989,56,0.275244171392565,1,10
1309,47,36,0,61,0,0,1
1324,47,36,368,61,0.0018093852023758,0.0018093852023758,1
1327,47,36,464,61,0.00228139873343036,0.00409078393580616,1
1253,47,36,479,61,0.00235515084765763,0.00644593478346379,1
1247,47,36,513,61,0.00252232230657279,0.00896825709003658,1
1303,47,36,566,61,0.00278291311017583,0.0117511702002124,1
1335,47,36,799,61,0.00392852928450616,0.0156796994847186,1
1252,47,36,816,61,0.00401211501396373,0.0196918144986823,1
1313,47,36,871,61,0.00428253943279707,0.0239743539314794,1
1251,47,36,994,61,0.00488730676946072,0.0288616607009401,1
1305,47,36,1136,61,0.00558549345081226,0.0344471541517523,1
1317,47,36,1242,61,0.00610667505801833,0.0405538292097707,1
1312,47,36,1459,61,0.00717362231050624,0.0477274515202769,1
1238,47,36,1630,61,0.00801439641269717,0.0557418479329741,1
1332,47,36,2149,61,0.0105662195649609,0.066308067497935,1
1326,47,36,2609,61,0.0128279510679306,0.0791360185658656,1
1325,47,36,3540,61,0.0174054989576368,0.0965415175235023,1
1333,47,36,6392,61,0.0314282342760492,0.127969751799552,2
1268,47,36,177357,61,0.872030248200449,1,10
1309,47,36,80,62,0.000420472821687988,0.000420472821687988,1
1312,47,36,4168,62,0.0219066340099442,0.0223271068316322,1
1335,47,36,4888,62,0.0256908894051361,0.0480179962367683,1
1327,47,36,4907,62,0.025790751700287,0.0738087479370552,1
1253,47,36,5478,62,0.028791876465085,0.10260062440214,2
1317,47,36,7824,62,0.0411222419610852,0.143722866363225,2
1333,47,36,8053,62,0.0423258454131671,0.186048711776393,2
1303,47,36,9029,62,0.0474556138377606,0.233504325614153,3
1251,47,36,9578,62,0.0503411085765944,0.283845434190748,3
1324,47,36,10064,62,0.0528954809683489,0.336740915159096,4
1313,47,36,11540,62,0.0606532045284923,0.397394119687589,4
1247,47,36,11600,62,0.0609685591447583,0.458362678832347,5
1238,47,36,11698,62,0.0614836383513261,0.519846317183673,6
1326,47,36,12297,62,0.0646319286037149,0.584478245787388,6
1332,47,36,12305,62,0.0646739758858837,0.649152221673272,7
1305,47,36,12485,62,0.0656200397346817,0.714772261407953,8
1252,47,36,13075,62,0.0687210267946306,0.783493288202584,8
1268,47,36,14684,62,0.0771777864208302,0.860671074623414,9
1325,47,36,26509,62,0.139328925376586,1,10
1309,47,36,4,71,0.000540248514316586,0.000540248514316586,1
1253,47,36,11,71,0.00148568341437061,0.0020259319286872,1
1312,47,36,21,71,0.00283630470016207,0.00486223662884927,1
1332,47,36,28,71,0.0037817396002161,0.00864397622906537,1
1335,47,36,34,71,0.00459211237169098,0.0132360886007564,1
1325,47,36,59,71,0.00796866558616964,0.021204754186926,1
1333,47,36,99,71,0.0133711507293355,0.0345759049162615,1
1317,47,36,130,71,0.017558076715289,0.0521339816315505,1
1252,47,36,159,71,0.0214748784440843,0.0736088600756348,1
1324,47,36,183,71,0.0247163695299838,0.0983252296056186,1
1247,47,36,184,71,0.0248514316585629,0.123176661264182,2
1251,47,36,275,71,0.0371420853592653,0.160318746623447,2
1327,47,36,303,71,0.0409238249594814,0.201242571582928,3
1305,47,36,482,71,0.0650999459751486,0.266342517558077,3
1303,47,36,561,71,0.0757698541329011,0.342112371690978,4
1313,47,36,671,71,0.0906266882766072,0.432739059967585,5
1238,47,36,772,71,0.104267963263101,0.537007023230686,6
1326,47,36,942,71,0.127228525121556,0.664235548352242,7
1268,47,36,2486,71,0.335764451647758,1,10
1309,47,36,0,72,0,0,1
1312,47,36,505,72,0.0124623661221065,0.0124623661221065,1
1313,47,36,977,72,0.0241103598045506,0.0365727259266571,1
1325,47,36,1046,72,0.0258131385420266,0.0623858644686837,1
1333,47,36,1069,72,0.0263807314545185,0.0887665959232022,1
1335,47,36,1112,72,0.0274418834213514,0.116208479344554,2
1247,47,36,1187,72,0.0292927298751296,0.145501209219683,2
1324,47,36,1431,72,0.035314150338088,0.180815359557771,2
1332,47,36,1514,72,0.0373624204136025,0.218177779971374,3
1253,47,36,1568,72,0.0386950298603228,0.256872809831696,3
1327,47,36,1680,72,0.0414589605646316,0.298331770396328,3
1317,47,36,1690,72,0.041705740091802,0.34003751048813,4
1303,47,36,1733,72,0.0427668920586348,0.382804402546765,4
1305,47,36,1985,72,0.0489857361433296,0.431790138690094,5
1251,47,36,2366,72,0.0583880361285228,0.490178174818617,5
1252,47,36,2377,72,0.0586594936084102,0.548837668427027,6
1238,47,36,4611,72,0.113790039978283,0.662627708405311,7
1326,47,36,5985,72,0.1476975470115,0.810325255416811,9
1268,47,36,7686,72,0.189674744583189,1,10
1309,47,36,0,81,0,0,1
1312,47,36,430,81,0.0161593385945133,0.0161593385945133,1
1324,47,36,616,81,0.0231491920330703,0.0393085306275836,1
1313,47,36,669,81,0.025140924464487,0.0644494550920707,1
1333,47,36,721,81,0.0270950770387073,0.0915445321307779,1
1247,47,36,831,81,0.0312288613303269,0.122773393461105,2
1335,47,36,916,81,0.0344231491920331,0.157196542653138,2
1253,47,36,1095,81,0.0411499436302142,0.198346486283352,2
1251,47,36,1103,81,0.0414505824877866,0.239797068771139,3
1317,47,36,1112,81,0.0417888012025554,0.281585869973694,3
1327,47,36,1161,81,0.043630214205186,0.32521608417888,4
1332,47,36,1171,81,0.0440060127771514,0.369222096956032,4
1303,47,36,1317,81,0.0494926719278467,0.418714768883878,5
1305,47,36,1490,81,0.0559939872228486,0.474708756106727,5
1252,47,36,1594,81,0.059902292371289,0.534611048478016,6
1325,47,36,2381,81,0.0894776399849681,0.624088688462984,7
1326,47,36,2743,81,0.103081548290116,0.7271702367531,8
1238,47,36,2948,81,0.110785419015408,0.837955655768508,9
1268,47,36,4312,81,0.162044344231492,1,10
1309,47,36,0,92,0,0,1
1312,47,36,27,92,0.00123355263157895,0.00123355263157895,1
1335,47,36,27,92,0.00123355263157895,0.00246710526315789,1
1317,47,36,45,92,0.00205592105263158,0.00452302631578947,1
1324,47,36,50,92,0.0022843567251462,0.00680738304093567,1
1253,47,36,55,92,0.00251279239766082,0.00932017543859649,1
1332,47,36,58,92,0.00264985380116959,0.0119700292397661,1
1251,47,36,67,92,0.00306103801169591,0.015031067251462,1
1305,47,36,73,92,0.00333516081871345,0.0183662280701754,1
1247,47,36,74,92,0.00338084795321637,0.0217470760233918,1
1303,47,36,75,92,0.0034265350877193,0.0251736111111111,1
1252,47,36,86,92,0.00392909356725146,0.0291027046783626,1
1313,47,36,86,92,0.00392909356725146,0.033031798245614,1
1326,47,36,117,92,0.00534539473684211,0.0383771929824561,1
1325,47,36,127,92,0.00580226608187135,0.0441794590643275,1
1238,47,36,130,92,0.00593932748538012,0.0501187865497076,1
1333,47,36,139,92,0.00635051169590643,0.056469298245614,1
1327,47,36,328,92,0.0149853801169591,0.0714546783625731,1
1268,47,36,20324,92,0.928545321637427,1,10
1309,47,36,8,3133,0.000376151965394019,0.000376151965394019,1
1313,47,36,81,3133,0.00380853864961444,0.00418469061500846,1
1332,47,36,176,3133,0.00827534323866842,0.0124600338536769,1
1327,47,36,254,3133,0.0119428249012601,0.024402858754937,1
1247,47,36,265,3133,0.0124600338536769,0.0368628926086139,1
1251,47,36,289,3133,0.0135884897498589,0.0504513823584728,1
1333,47,36,330,3133,0.0155162685725033,0.0659676509309761,1
1303,47,36,395,3133,0.0185725032913297,0.0845401542223058,1
1305,47,36,622,3133,0.029245815309385,0.113785969531691,2
1317,47,36,650,3133,0.0305623471882641,0.144348316719955,2
1335,47,36,947,3133,0.044526988903517,0.188875305623472,2
1312,47,36,953,3133,0.0448091028775625,0.233684408501034,3
1238,47,36,1278,3133,0.0600902764716946,0.293774684972729,3
1253,47,36,1310,3133,0.0615948843332707,0.355369569306,4
1325,47,36,1494,3133,0.0702463795373331,0.425615948843333,5
1324,47,36,2012,3133,0.0946022192965958,0.520218168139929,6
1268,47,36,2436,3133,0.114538273462479,0.634756441602407,7
1326,47,36,3101,3133,0.145805905585857,0.780562347188264,8
1252,47,36,4667,3133,0.219437652811736,1,10
1309,47,36,0,4445,0,0,1
1313,47,36,1461,4445,0.020097668340326,0.020097668340326,1
1335,47,36,1557,4445,0.021418254350368,0.041515922690694,1
1327,47,36,1630,4445,0.0224224499621707,0.0639383726528647,1
1312,47,36,2083,4445,0.0286539651970562,0.0925923378499209,1
1247,47,36,2299,4445,0.0316252837196506,0.124217621569572,2
1324,47,36,2410,4445,0.0331522112937616,0.157369832863333,2
1333,47,36,3253,4445,0.0447486071944425,0.202118440057776,3
1251,47,36,3446,4445,0.0474035353187977,0.249521975376573,3
1332,47,36,3937,4445,0.0541577825159915,0.303679757892565,4
1305,47,36,4224,4445,0.0581057844418461,0.361785542334411,4
1317,47,36,4526,4445,0.0622601279317697,0.424045670266181,5
1325,47,36,5108,4445,0.0702661806176491,0.49431185088383,5
1303,47,36,5440,4445,0.0748332072357109,0.569145058119541,6
1238,47,36,5728,4445,0.0787949652658367,0.647940023385377,7
1326,47,36,5764,4445,0.0792901850196024,0.72723020840498,8
1252,47,36,5900,4445,0.0811610152004952,0.808391223605475,9
1253,47,36,6098,4445,0.0838847238462068,0.892275947451682,9
1268,47,36,7831,4445,0.107724052548318,1,10
1309,47,36,0,4849,0,0,1
1313,47,36,49,4849,0.000686312958709171,0.000686312958709171,1
1333,47,36,139,4849,0.00194688778082806,0.00263320073953723,1
1251,47,36,195,4849,0.00273124544792425,0.00536444618746148,1
1335,47,36,315,4849,0.0044120118774161,0.00977645806487758,1
1324,47,36,363,4849,0.00508431844921284,0.0148607765140904,1
1317,47,36,524,4849,0.0073393467421144,0.0222001232562048,1
1305,47,36,613,4849,0.00858591517732086,0.0307860384335257,1
1303,47,36,615,4849,0.00861392795114572,0.0393999663846714,1
1325,47,36,671,4849,0.00939828561824192,0.0487982520029133,1
1252,47,36,840,4849,0.0117653650064429,0.0605636170093563,1
1327,47,36,840,4849,0.0117653650064429,0.0723289820157992,1
1332,47,36,1228,4849,0.0171998431284666,0.0895288251442658,1
1326,47,36,1622,4849,0.0227183595719648,0.112247184716231,2
1247,47,36,1887,4849,0.0264300521037593,0.13867723681999,2
1312,47,36,2262,4849,0.0316824471959213,0.170359684015911,2
1238,47,36,2589,4849,0.0362625357162866,0.206622219732198,3
1253,47,36,2978,4849,0.0417110202252227,0.248333239957421,3
1268,47,36,53666,4849,0.751666760042579,1,10
3502,49,36,335,11,1,1,10
3502,49,36,6,21,1,1,10
3502,49,36,104,22,1,1,10
3502,49,36,207,23,1,1,10
3502,49,36,88,42,1,1,10
3502,49,36,38,51,1,1,10
3502,49,36,63,52,1,1,10
3502,49,36,33,53,1,1,10
3502,49,36,128,54,1,1,10
3502,49,36,1,55,1,1,10
3502,49,36,72,56,1,1,10
3502,49,36,983,61,1,1,10
3502,49,36,1112,62,1,1,10
3502,49,36,29,71,1,1,10
3502,49,36,468,72,1,1,10
3502,49,36,178,81,1,1,10
3502,49,36,549,92,1,1,10
3502,49,36,1181,3133,1,1,10
3502,49,36,599,4445,1,1,10
3502,49,36,152,4849,1,1,10
2200,51,36,570,11,1,1,10
2200,51,36,267,21,1,1,10
2200,51,36,10,22,1,1,10
2200,51,36,947,23,1,1,10
2200,51,36,554,42,1,1,10
2200,51,36,234,51,1,1,10
2200,51,36,373,52,1,1,10
2200,51,36,130,53,1,1,10
2200,51,36,336,54,1,1,10
2200,51,36,58,55,1,1,10
2200,51,36,509,56,1,1,10
2200,51,36,2974,61,1,1,10
2200,51,36,1964,62,1,1,10
2200,51,36,129,71,1,1,10
2200,51,36,2159,72,1,1,10
2200,51,36,751,81,1,1,10
2200,51,36,2491,92,1,1,10
2200,51,36,2127,3133,1,1,10
2200,51,36,2373,4445,1,1,10
2200,51,36,331,4849,1,1,10
4440,53,36,0,11,0,0,1
1575,53,36,313,11,1,1,10
4440,53,36,0,21,0,0,1
1575,53,36,17,21,1,1,10
4440,53,36,0,22,0,0,1
1575,53,36,18,22,1,1,10
4440,53,36,7,23,0.00942126514131898,0.00942126514131898,1
1575,53,36,736,23,0.990578734858681,1,10
4440,53,36,0,42,0,0,1
1575,53,36,539,42,1,1,10
4440,53,36,0,51,0,0,1
1575,53,36,209,51,1,1,10
4440,53,36,0,52,0,0,1
1575,53,36,440,52,1,1,10
4440,53,36,0,53,0,0,1
1575,53,36,178,53,1,1,10
4440,53,36,0,54,0,0,1
1575,53,36,640,54,1,1,10
4440,53,36,0,55,0,0,1
1575,53,36,240,55,1,1,10
4440,53,36,0,56,0,0,1
1575,53,36,295,56,1,1,10
4440,53,36,0,61,0,0,1
1575,53,36,5063,61,1,1,10
4440,53,36,0,62,0,0,1
1575,53,36,3017,62,1,1,10
4440,53,36,0,71,0,0,1
1575,53,36,246,71,1,1,10
4440,53,36,0,72,0,0,1
1575,53,36,1960,72,1,1,10
4440,53,36,0,81,0,0,1
1575,53,36,729,81,1,1,10
4440,53,36,0,92,0,0,1
1575,53,36,670,92,1,1,10
4440,53,36,0,3133,0,0,1
1575,53,36,2884,3133,1,1,10
4440,53,36,0,4445,0,0,1
1575,53,36,2893,4445,1,1,10
4440,53,36,0,4849,0,0,1
1575,53,36,353,4849,1,1,10
1256,55,36,0,11,0,0,1
1255,55,36,5,11,0.0117096018735363,0.0117096018735363,1
1245,55,36,39,11,0.0913348946135831,0.103044496487119,2
1257,55,36,58,11,0.135831381733021,0.238875878220141,3
1259,55,36,82,11,0.192037470725995,0.430913348946136,5
1258,55,36,243,11,0.569086651053864,1,10
1255,55,36,0,21,0,0,1
1258,55,36,2,21,0.0222222222222222,0.0222222222222222,1
1256,55,36,3,21,0.0333333333333333,0.0555555555555556,1
1257,55,36,11,21,0.122222222222222,0.177777777777778,2
1245,55,36,13,21,0.144444444444444,0.322222222222222,4
1259,55,36,61,21,0.677777777777778,1,10
1245,55,36,34,22,0.0303300624442462,0.0303300624442462,1
1257,55,36,54,22,0.048171275646744,0.0785013380909902,1
1258,55,36,196,22,0.174843889384478,0.253345227475468,3
1255,55,36,212,22,0.189116859946476,0.442462087421945,5
1256,55,36,295,22,0.263157894736842,0.705619982158787,8
1259,55,36,330,22,0.294380017841213,1,10
1258,55,36,1318,23,0.104329929549592,0.104329929549592,2
1245,55,36,1635,23,0.129422939919259,0.233752869468851,3
1257,55,36,1671,23,0.132272619330325,0.366025488799177,4
1256,55,36,1944,23,0.153882688197578,0.519908176996755,6
1255,55,36,2919,23,0.231061505580622,0.750969682577377,8
1259,55,36,3146,23,0.249030317422623,1,10
1245,55,36,585,42,0.0395457310890286,0.0395457310890286,1
1258,55,36,1373,42,0.0928141688636517,0.13235989995268,2
1257,55,36,1635,42,0.110525248428311,0.242885148380991,3
1255,55,36,1918,42,0.129655918339755,0.372541066720746,4
1256,55,36,2183,42,0.147569796525384,0.52011086324613,6
1259,55,36,7099,42,0.47988913675387,1,10
1258,55,36,112,51,0.0180122225796076,0.0180122225796076,1
1257,55,36,177,51,0.0284657446124156,0.0464779671920232,1
1245,55,36,757,51,0.121743325828241,0.168221293020264,2
1255,55,36,1125,51,0.180926342875523,0.349147635895786,4
1259,55,36,1878,51,0.302026375040206,0.651174010935992,7
1256,55,36,2169,51,0.348825989064008,1,10
1258,55,36,266,52,0.0209580838323353,0.0209580838323353,1
1245,55,36,755,52,0.0594862905767413,0.0804443744090766,1
1255,55,36,837,52,0.0659470532618973,0.146391427670974,2
1257,55,36,1123,52,0.0884809328710999,0.234872360542074,3
1256,55,36,4083,52,0.321698707847463,0.556571068389537,6
1259,55,36,5628,52,0.443428931610463,1,10
1258,55,36,280,53,0.0491918482080112,0.0491918482080112,1
1245,55,36,482,53,0.0846802529866479,0.133872101194659,2
1255,55,36,612,53,0.107519325368939,0.241391426563598,3
1257,55,36,726,53,0.127547434996486,0.368938861560084,4
1256,55,36,1514,53,0.265987350667604,0.634926212227688,7
1259,55,36,2078,53,0.365073787772312,1,10
1258,55,36,879,54,0.0344435736677116,0.0344435736677116,1
1255,55,36,2163,54,0.0847570532915361,0.119200626959248,2
1257,55,36,2295,54,0.0899294670846395,0.209130094043887,3
1245,55,36,3021,54,0.118377742946708,0.327507836990596,4
1256,55,36,5965,54,0.233738244514107,0.561246081504702,6
1259,55,36,11197,54,0.438753918495298,1,10
1258,55,36,156,55,0.0128596158601929,0.0128596158601929,1
1255,55,36,354,55,0.0291814359904377,0.0420410518506306,1
1245,55,36,1071,55,0.0882862088863243,0.130327260736955,2
1256,55,36,3356,55,0.27664660786415,0.406973868601105,5
1257,55,36,3382,55,0.278789877174182,0.685763745775286,7
1259,55,36,3812,55,0.314236254224714,1,10
1258,55,36,1223,56,0.0495723724210612,0.0495723724210612,1
1245,55,36,1839,56,0.0745409590207126,0.124113331441774,2
1255,55,36,2208,56,0.0894977909286206,0.213611122370394,3
1257,55,36,2745,56,0.111264237363706,0.324875359734101,4
1256,55,36,6123,56,0.248186129463743,0.573061489197844,6
1259,55,36,10533,56,0.426938510802156,1,10
1255,55,36,769,61,0.0135925762262483,0.0135925762262483,1
1257,55,36,4439,61,0.0784622182942996,0.0920547945205479,1
1245,55,36,4846,61,0.0856562085726911,0.177711003093239,2
1258,55,36,6542,61,0.115634114007954,0.293345117101193,3
1259,55,36,19443,61,0.343667697746354,0.637012814847548,7
1256,55,36,20536,61,0.362987185152452,1,10
1258,55,36,2750,62,0.0476223461365289,0.0476223461365289,1
1245,55,36,5429,62,0.0940151698818966,0.141637516018426,2
1257,55,36,7281,62,0.126086655352752,0.267724171371177,3
1255,55,36,10352,62,0.179267828074672,0.446991999445849,5
1256,55,36,15876,62,0.274928133550376,0.721920132996225,8
1259,55,36,16058,62,0.278079867003775,1,10
1258,55,36,285,71,0.0600632244467861,0.0600632244467861,1
1245,55,36,608,71,0.12813487881981,0.188198103266596,2
1257,55,36,659,71,0.138883034773446,0.327081138040042,4
1255,55,36,725,71,0.152792413066386,0.479873551106428,5
1256,55,36,808,71,0.170284510010537,0.650158061116965,7
1259,55,36,1660,71,0.349841938883035,1,10
1258,55,36,2749,72,0.0969835949902981,0.0969835949902981,1
1256,55,36,3138,72,0.110707355794673,0.207690950784971,3
1255,55,36,4058,72,0.14316457929088,0.350855530075851,4
1245,55,36,4351,72,0.153501499382607,0.504357029458458,6
1257,55,36,4975,72,0.175515964014817,0.679872993473276,7
1259,55,36,9074,72,0.320127006526724,1,10
1258,55,36,941,81,0.0633499394102599,0.0633499394102599,1
1257,55,36,1875,81,0.126228625286118,0.189578564696378,2
1245,55,36,2235,81,0.150464521341053,0.340043086037431,4
1255,55,36,2620,81,0.176383465733136,0.516426551770567,6
1256,55,36,2817,81,0.189645886629864,0.706072438400431,8
1259,55,36,4366,81,0.293927561599569,1,10
1255,55,36,295,92,0.0220791856896939,0.0220791856896939,1
1258,55,36,728,92,0.0544869396003293,0.0765661252900232,1
1245,55,36,916,92,0.0685577426839309,0.145123867973954,2
1257,55,36,1022,92,0.07649128059277,0.221615148566724,3
1259,55,36,1957,92,0.146471072524512,0.368086221091236,4
1256,55,36,8443,92,0.631913778908764,1,10
1258,55,36,2654,3133,0.0615391749947829,0.0615391749947829,1
1245,55,36,5565,3133,0.129037493913326,0.190576668908109,2
1257,55,36,5620,3133,0.130312797087671,0.32088946599578,4
1259,55,36,7725,3133,0.179122127669441,0.500011593665221,6
1255,55,36,8323,3133,0.192988151274144,0.692999744939365,7
1256,55,36,13240,3133,0.307000255060635,1,10
1256,55,36,2620,4445,0.0661682998282655,0.0661682998282655,1
1255,55,36,3397,4445,0.0857914940903122,0.151959793918578,2
1258,55,36,3576,4445,0.0903121527427013,0.242271946661279,3
1245,55,36,7579,4445,0.191408223052834,0.433680169714113,5
1257,55,36,8761,4445,0.221259723204364,0.654939892918477,7
1259,55,36,13663,4445,0.345060107081523,1,10
1245,55,36,652,4849,0.0742089688140223,0.0742089688140223,1
1257,55,36,785,4849,0.0893466879125882,0.163555656726611,2
1258,55,36,1140,4849,0.129751877987708,0.293307534714318,3
1255,55,36,1465,4849,0.166742544957888,0.460050079672206,5
1259,55,36,2334,4849,0.265649897564307,0.725699977236513,8
1256,55,36,2410,4849,0.274300022763487,1,10
2449,57,36,168,11,1,1,10
2449,57,36,58,21,1,1,10
2449,57,36,6,22,1,1,10
2449,57,36,459,23,1,1,10
2449,57,36,459,42,1,1,10
2449,57,36,226,51,1,1,10
2449,57,36,314,52,1,1,10
2449,57,36,68,53,1,1,10
2449,57,36,258,54,1,1,10
2449,57,36,174,55,1,1,10
2449,57,36,246,56,1,1,10
2449,57,36,1581,61,1,1,10
2449,57,36,4762,62,1,1,10
2449,57,36,27,71,1,1,10
2449,57,36,846,72,1,1,10
2449,57,36,492,81,1,1,10
2449,57,36,1093,92,1,1,10
2449,57,36,3717,3133,1,1,10
2449,57,36,2329,4445,1,1,10
2449,57,36,1332,4849,1,1,10
1249,59,36,0,11,0,0,1
1288,59,36,0,11,0,0,1
1290,59,36,0,11,0,0,1
1286,59,36,1,11,0.00581395348837209,0.00581395348837209,1
1287,59,36,1,11,0.00581395348837209,0.0116279069767442,1
1291,59,36,2,11,0.0116279069767442,0.0232558139534884,1
1246,59,36,4,11,0.0232558139534884,0.0465116279069768,1
1289,59,36,4,11,0.0232558139534884,0.0697674418604651,1
1232,59,36,5,11,0.0290697674418605,0.0988372093023256,1
1285,59,36,6,11,0.0348837209302326,0.133720930232558,2
1292,59,36,7,11,0.0406976744186047,0.174418604651163,2
1284,59,36,17,11,0.0988372093023256,0.273255813953488,3
1231,59,36,125,11,0.726744186046512,1,10
1232,59,36,0,21,0,0,1
1246,59,36,0,21,0,0,1
1249,59,36,0,21,0,0,1
1285,59,36,0,21,0,0,1
1288,59,36,0,21,0,0,1
1290,59,36,0,21,0,0,1
1292,59,36,0,21,0,0,1
1231,59,36,1,21,0.0588235294117647,0.0588235294117647,1
1286,59,36,1,21,0.0588235294117647,0.117647058823529,2
1287,59,36,1,21,0.0588235294117647,0.176470588235294,2
1284,59,36,2,21,0.117647058823529,0.294117647058824,3
1289,59,36,2,21,0.117647058823529,0.411764705882353,5
1291,59,36,10,21,0.588235294117647,1,10
1232,59,36,0,22,0,0,1
1249,59,36,0,22,0,0,1
1287,59,36,3,22,0.000721153846153846,0.000721153846153846,1
1286,59,36,23,22,0.00552884615384615,0.00625,1
1289,59,36,24,22,0.00576923076923077,0.0120192307692308,1
1246,59,36,60,22,0.0144230769230769,0.0264423076923077,1
1231,59,36,96,22,0.0230769230769231,0.0495192307692308,1
1290,59,36,114,22,0.0274038461538462,0.0769230769230769,1
1291,59,36,128,22,0.0307692307692308,0.107692307692308,2
1292,59,36,173,22,0.0415865384615385,0.149278846153846,2
1284,59,36,247,22,0.059375,0.208653846153846,3
1285,59,36,903,22,0.217067307692308,0.425721153846154,5
1288,59,36,2389,22,0.574278846153846,1,10
1249,59,36,0,23,0,0,1
1232,59,36,917,23,0.0340613624544982,0.0340613624544982,1
