fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
23,1,3343//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33431/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,334310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3344//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33441/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,334418,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,335///,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3353//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33531/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,335314,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,336///,B,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3363//,B,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33639/,B,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,336390,B,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3364//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33641/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,336411,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,337///,C,D,0,D,0,D,0,5,1,2,1,0,0,1,0,0,0,0,0,0,0,11,1
23,1,3371//,C,D,0,D,0,D,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1
23,1,33711/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,337110,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33712/,C,D,0,D,0,D,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,11,1
23,1,337122,B,D,0,D,0,D,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1
23,1,337127,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3372//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33721/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,337212,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339///,,G,206,H,2020,H,8759,17,6,1,6,4,0,0,0,0,0,0,0,0,0,11,1
23,1,3391//,B,S,0,H,419,H,1742,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33911/,B,S,0,H,419,H,1742,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339113,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339115,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339116,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,3399//,,G,154,G,1601,G,7017,13,6,1,2,4,0,0,0,0,0,0,0,0,0,11,1
23,1,33993/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339930,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,33995/,B,D,0,D,0,D,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,339950,B,D,0,D,0,D,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,33999/,,G,118,H,1232,H,5408,7,2,0,2,3,0,0,0,0,0,0,0,0,0,11,1
23,1,339992,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,339994,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,339999,,G,62,G,596,G,2560,4,1,0,1,2,0,0,0,0,0,0,0,0,0,11,1
23,1,42----,,G,1490,G,16066,G,67340,121,52,27,23,12,6,1,0,0,0,0,0,0,0,11,1
23,1,423///,,G,985,G,10981,G,46487,83,35,18,16,10,4,0,0,0,0,0,0,0,0,11,1
23,1,4231//,,H,198,H,1647,H,7068,13,3,3,3,4,0,0,0,0,0,0,0,0,0,11,1
23,1,42311/,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,423110,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,42312/,C,D,0,D,0,D,0,7,1,2,2,2,0,0,0,0,0,0,0,0,0,11,1
23,1,423120,C,D,0,D,0,D,0,7,1,2,2,2,0,0,0,0,0,0,0,0,0,11,1
23,1,42313/,B,D,0,D,0,D,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,423130,B,D,0,D,0,D,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,4232//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42321/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42322/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423220,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4233//,,H,40,H,470,H,2481,6,3,1,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42331/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423310,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42332/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423320,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42333/,A,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423330,A,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4234//,B,S,0,H,554,H,2374,6,2,2,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,42342/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,423420,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,42343/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423430,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42345/,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423450,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42349/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423490,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4235//,B,S,0,H,202,H,800,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42351/,B,S,0,H,202,H,800,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423510,B,S,0,H,202,H,800,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4236//,,H,51,H,701,H,2488,7,3,1,3,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42361/,,G,34,G,531,G,1755,4,1,1,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423610,,G,34,G,531,G,1755,4,1,1,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42362/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423620,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42369/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423690,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4237//,,H,55,H,638,H,2543,7,4,1,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,42372/,,H,46,H,555,H,2203,5,3,0,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,423720,,H,46,H,555,H,2203,5,3,0,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,42373/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423730,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42374/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423740,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4238//,,G,474,G,5769,G,24443,29,10,9,5,1,4,0,0,0,0,0,0,0,0,11,1
23,1,42381/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423810,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42382/,,G,23,H,169,H,729,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423820,,G,23,H,169,H,729,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42383/,,H,290,H,3623,H,15568,14,6,3,2,0,3,0,0,0,0,0,0,0,0,11,1
23,1,423830,,H,290,H,3623,H,15568,14,6,3,2,0,3,0,0,0,0,0,0,0,0,11,1
23,1,42384/,C,D,0,D,0,D,0,5,1,1,1,1,1,0,0,0,0,0,0,0,0,11,1
23,1,423840,C,D,0,D,0,D,0,5,1,1,1,1,1,0,0,0,0,0,0,0,0,11,1
23,1,42385/,,G,34,H,229,G,1128,6,2,3,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423850,,G,34,H,229,G,1128,6,2,3,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4239//,B,D,0,D,0,D,0,10,7,0,0,3,0,0,0,0,0,0,0,0,0,11,1
23,1,42391/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423910,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42393/,B,D,0,D,0,D,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,11,1
23,1,423930,B,D,0,D,0,D,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,11,1
23,1,42399/,,G,3,H,21,H,106,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,423990,,G,3,H,21,H,106,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424///,,H,488,G,4712,G,19608,33,14,7,7,2,2,1,0,0,0,0,0,0,0,11,1
23,1,4242//,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42421/,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424210,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4243//,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42431/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42432/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424320,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42434/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424340,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4244//,C,D,0,D,0,D,0,17,7,2,6,2,0,0,0,0,0,0,0,0,0,11,1
23,1,42441/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424410,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42442/,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424420,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42445/,B,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424450,B,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42448/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424480,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42449/,C,D,0,D,0,D,0,9,4,1,2,2,0,0,0,0,0,0,0,0,0,11,1
23,1,424490,C,D,0,D,0,D,0,9,4,1,2,2,0,0,0,0,0,0,0,0,0,11,1
23,1,4246//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42461/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424610,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4247//,B,D,0,D,0,D,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,11,1
23,1,42471/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424710,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42472/,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1
23,1,424720,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1
23,1,4248//,C,D,0,D,0,D,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,11,1
23,1,42481/,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1
23,1,424810,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1
23,1,42482/,C,D,0,D,0,D,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1
23,1,424820,C,D,0,D,0,D,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1
23,1,4249//,,H,34,H,414,G,1532,5,2,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42491/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424910,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42492/,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424920,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42499/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,424990,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,425///,A,D,0,D,0,D,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4251//,A,D,0,D,0,D,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,42512/,A,D,0,D,0,D,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,425120,A,D,0,D,0,D,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44----,,H,6087,G,37766,G,152267,435,183,102,92,37,11,8,2,0,0,0,0,0,0,11,1
23,1,441///,,G,808,G,6900,G,30901,78,38,20,10,7,2,1,0,0,0,0,0,0,0,11,1
23,1,4411//,,G,506,H,4895,H,22339,45,30,5,3,4,2,1,0,0,0,0,0,0,0,11,1
23,1,44111/,,H,372,H,3974,H,17990,10,3,0,1,3,2,1,0,0,0,0,0,0,0,11,1
23,1,441110,,H,372,H,3974,H,17990,10,3,0,1,3,2,1,0,0,0,0,0,0,0,11,1
23,1,44112/,,H,134,G,921,G,4349,35,27,5,2,1,0,0,0,0,0,0,0,0,0,11,1
23,1,441120,,H,134,G,921,G,4349,35,27,5,2,1,0,0,0,0,0,0,0,0,0,11,1
23,1,4412//,,H,85,H,555,H,2359,8,5,0,1,2,0,0,0,0,0,0,0,0,0,11,1
23,1,44121/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,441210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44122/,,G,83,H,544,H,2239,7,4,0,1,2,0,0,0,0,0,0,0,0,0,11,1
23,1,441222,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,441228,,G,78,H,511,H,2074,5,2,0,1,2,0,0,0,0,0,0,0,0,0,11,1
23,1,4413//,,H,217,G,1450,G,6203,25,3,15,6,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44131/,,H,159,G,1003,G,4318,19,3,11,4,1,0,0,0,0,0,0,0,0,0,11,1
23,1,441310,,H,159,G,1003,G,4318,19,3,11,4,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44132/,B,S,0,H,447,H,1885,6,0,4,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,441320,B,S,0,H,447,H,1885,6,0,4,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,442///,,G,113,H,695,G,2914,15,7,4,3,1,0,0,0,0,0,0,0,0,0,11,1
23,1,4421//,B,D,0,D,0,D,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44211/,B,D,0,D,0,D,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,442110,B,D,0,D,0,D,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,11,1
23,1,4422//,,H,58,H,351,H,1451,10,6,2,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44221/,B,D,0,D,0,D,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,442210,B,D,0,D,0,D,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44229/,,H,37,G,200,G,834,6,3,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,442291,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,442299,,H,35,G,194,G,808,5,2,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,443///,,H,151,H,888,H,3679,19,11,5,1,1,1,0,0,0,0,0,0,0,0,11,1
23,1,4431//,,H,151,H,888,H,3679,19,11,5,1,1,1,0,0,0,0,0,0,0,0,11,1
23,1,44314/,,H,151,H,888,H,3679,19,11,5,1,1,1,0,0,0,0,0,0,0,0,11,1
23,1,443141,B,D,0,D,0,D,0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,443142,B,S,0,S,0,H,1794,13,7,4,1,0,1,0,0,0,0,0,0,0,0,11,1
23,1,444///,,H,569,H,3706,H,16029,46,23,11,8,2,0,2,0,0,0,0,0,0,0,11,1
23,1,4441//,,H,491,H,3256,H,13715,36,20,9,3,2,0,2,0,0,0,0,0,0,0,11,1
23,1,44411/,E,D,0,D,0,D,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,11,1
23,1,444110,E,D,0,D,0,D,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,11,1
23,1,44412/,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,444120,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44413/,B,S,0,H,494,H,2097,15,8,3,3,1,0,0,0,0,0,0,0,0,0,11,1
23,1,444130,B,S,0,H,494,H,2097,15,8,3,3,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44419/,,G,90,G,795,G,3635,16,11,4,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,444190,,G,90,G,795,G,3635,16,11,4,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,4442//,,G,78,G,450,G,2314,10,3,2,5,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44421/,,G,32,G,234,G,1134,4,1,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,444210,,G,32,G,234,G,1134,4,1,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44422/,,G,46,G,216,G,1180,6,2,0,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,444220,,G,46,G,216,G,1180,6,2,0,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445///,,G,1227,H,6250,H,25527,52,19,7,10,10,2,4,0,0,0,0,0,0,0,11,1
23,1,4451//,,G,1143,H,5925,H,23826,39,10,6,8,9,2,4,0,0,0,0,0,0,0,11,1
23,1,44511/,,H,1017,H,5511,H,22078,22,4,2,3,7,2,4,0,0,0,0,0,0,0,11,1
23,1,445110,,H,1017,H,5511,H,22078,22,4,2,3,7,2,4,0,0,0,0,0,0,0,11,1
23,1,44512/,C,S,0,H,414,H,1748,17,6,4,5,2,0,0,0,0,0,0,0,0,0,11,1
23,1,445120,C,S,0,H,414,H,1748,17,6,4,5,2,0,0,0,0,0,0,0,0,0,11,1
23,1,4452//,,G,33,G,127,G,663,8,6,0,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44522/,A,S,0,H,29,G,107,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445220,A,S,0,H,29,G,107,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44523/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445230,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44529/,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445291,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445292,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,445299,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4453//,,G,51,H,198,H,1038,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44531/,,G,51,H,198,H,1038,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,445310,,G,51,H,198,H,1038,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,446///,,H,323,H,2542,H,10882,30,6,8,14,2,0,0,0,0,0,0,0,0,0,11,1
23,1,4461//,,H,323,H,2542,H,10882,30,6,8,14,2,0,0,0,0,0,0,0,0,0,11,1
23,1,44611/,C,S,0,H,1905,H,8127,17,1,2,14,0,0,0,0,0,0,0,0,0,0,11,1
23,1,446110,C,S,0,H,1905,H,8127,17,1,2,14,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44612/,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,446120,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44613/,,G,11,H,78,H,306,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,446130,,G,11,H,78,H,306,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44619/,B,D,0,D,0,D,0,8,3,4,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,446191,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,446199,B,D,0,D,0,D,0,6,2,3,0,1,0,0,0,0,0,0,0,0,0,11,1
23,1,447///,,G,510,G,2005,G,8209,53,7,22,21,3,0,0,0,0,0,0,0,0,0,11,1
23,1,4471//,,G,510,G,2005,G,8209,53,7,22,21,3,0,0,0,0,0,0,0,0,0,11,1
23,1,44711/,,G,494,G,1922,G,7869,50,6,20,21,3,0,0,0,0,0,0,0,0,0,11,1
23,1,447110,,G,494,G,1922,G,7869,50,6,20,21,3,0,0,0,0,0,0,0,0,0,11,1
23,1,44719/,A,D,0,D,0,D,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,447190,A,D,0,D,0,D,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448///,C,S,0,H,993,H,3735,23,9,6,6,1,1,0,0,0,0,0,0,0,0,11,1
23,1,4481//,C,S,0,H,420,H,1588,10,3,4,2,0,1,0,0,0,0,0,0,0,0,11,1
23,1,44811/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44812/,,H,28,H,85,H,318,3,0,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448120,,H,28,H,85,H,318,3,0,2,1,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44814/,B,D,0,D,0,D,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,11,1
23,1,448140,B,D,0,D,0,D,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,11,1
23,1,44815/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448150,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44819/,A,S,0,H,60,H,280,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448190,A,S,0,H,60,H,280,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4482//,,H,44,H,145,H,632,5,1,2,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,44821/,,H,44,H,145,H,632,5,1,2,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,448210,,H,44,H,145,H,632,5,1,2,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4483//,,H,66,H,428,H,1515,8,5,0,2,1,0,0,0,0,0,0,0,0,0,11,1
23,1,44831/,,H,66,H,428,H,1515,8,5,0,2,1,0,0,0,0,0,0,0,0,0,11,1
23,1,448310,,H,66,H,428,H,1515,8,5,0,2,1,0,0,0,0,0,0,0,0,0,11,1
23,1,451///,,G,121,G,472,G,2001,23,16,3,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,4511//,,H,114,G,441,G,1894,22,16,2,4,0,0,0,0,0,0,0,0,0,0,11,1
23,1,45111/,,G,68,G,250,G,955,12,8,2,2,0,0,0,0,0,0,0,0,0,0,11,1
23,1,451110,,G,68,G,250,G,955,12,8,2,2,0,0,0,0,0,0,0,0,0,0,11,1
